boxscore,date,location,losing_abbr,losing_name,winning_abbr,winning_name,team_name,conf,winner,home_team,away_team,home_team_name,away_team_name,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
2018-12-05-19-illinois,"December 5, 2018","United Center, Chicago, Illinois",ILLINOIS,Illinois,OHIO-STATE,Ohio State,Ohio State,big-ten,Away,OHIO-STATE,ILLINOIS,Ohio State,Illinois,0.5294117647058824,0.4783464566929134,0.5550239234449761,0.25,0.5556844547563805,0.534,0.42180616740088106,0.875
2019-02-27-20-purdue,"February 27, 2019","Mackey Arena, West Lafayette, Indiana",ILLINOIS,Illinois,PURDUE,Purdue,Purdue,big-ten,Home,PURDUE,ILLINOIS,Purdue,Illinois,0.4967144563918757,0.4689695550351288,0.5208191126279863,0.3703703703703704,0.5277435265104808,0.5448603683897801,0.5020283975659229,0.7407407407407407
2018-11-20-16-illinois,"November 20, 2018","Lahaina Civic Center, Lahaina, Hawaii",ILLINOIS,Illinois,IOWA-STATE,Iowa State,Iowa State,big-ten,Away,IOWA-STATE,ILLINOIS,Iowa State,Illinois,0.5384615384615384,0.4720812182741117,0.5484848484848485,0.3333333333333333,0.5147058823529411,0.5291970802919708,0.4547413793103448,0.75
2018-12-02-17-nebraska,"December 2, 2018","Pinnacle Bank Arena, Lincoln, Nebraska",ILLINOIS,Illinois,NEBRASKA,Nebraska,Nebraska,big-ten,Home,NEBRASKA,ILLINOIS,Nebraska,Illinois,0.5386313465783664,0.4777777777777778,0.5564516129032258,0.2857142857142857,0.5507246376811594,0.5371900826446281,0.37922705314009664,0.8571428571428571
2018-12-29-15-illinois,"December 29, 2018","State Farm Center, Champaign, Illinois",ILLINOIS,Illinois,FLORIDA-ATLANTIC,Florida Atlantic,Florida Atlantic,big-ten,Away,FLORIDA-ATLANTIC,ILLINOIS,Florida Atlantic,Illinois,0.5120643431635389,0.4797913950456323,0.5278207109737248,0.3333333333333333,0.4915364583333333,0.5469678953626635,0.4712482468443198,0.6666666666666666
2019-01-03-19-indiana,"January 3, 2019","Assembly Hall, Bloomington, Indiana",ILLINOIS,Illinois,INDIANA,Indiana,Indiana,big-ten,Home,INDIANA,ILLINOIS,Indiana,Illinois,0.4993917274939173,0.4752358490566038,0.5234375,0.3076923076923077,0.5883561643835616,0.5370595382746051,0.4557692307692308,0.8461538461538461
2019-03-07-20-illinois,"March 7, 2019","State Farm Center, Champaign, Illinois",ILLINOIS,Illinois,INDIANA,Indiana,Indiana,big-ten,Away,INDIANA,ILLINOIS,Indiana,Illinois,0.4935465768799102,0.4711328976034858,0.520253164556962,0.3793103448275862,0.5057926829268292,0.5126984126984127,0.4813302217036173,0.5172413793103449
2019-01-30-21-minnesota,"January 30, 2019","Williams Arena, Minneapolis, Minnesota",ILLINOIS,Illinois,MINNESOTA,Minnesota,Minnesota,big-ten,Home,MINNESOTA,ILLINOIS,Minnesota,Illinois,0.4952114924181963,0.4784,0.5324248120300752,0.3,0.4930191972076789,0.5231839258114374,0.4931565440547476,0.75
2019-02-23-12-illinois,"February 23, 2019","State Farm Center, Champaign, Illinois",ILLINOIS,Illinois,PENN-STATE,Penn State,Penn State,big-ten,Away,PENN-STATE,ILLINOIS,Penn State,Illinois,0.4990671641791045,0.4711246200607903,0.5201841359773371,0.38461538461538464,0.4756176853055917,0.5111378687537628,0.5169851380042463,0.38461538461538464
2019-03-10-12-penn-state,"March 10, 2019","Bryce Jordan Center, University Park, Pennsylvania",ILLINOIS,Illinois,PENN-STATE,Penn State,Penn State,big-ten,Home,PENN-STATE,ILLINOIS,Penn State,Illinois,0.4964558342420938,0.4701216287678477,0.5237082066869301,0.3666666666666665,0.4754237288135593,0.5131919296430419,0.5042270531400966,0.43333333333333335
2019-03-15-21-michigan,"March 15, 2019","United Center, Chicago, Illinois",IOWA,Iowa,MICHIGAN,Michigan,Michigan,big-ten,Home,MICHIGAN,IOWA,Michigan,Iowa,0.5307901907356948,0.5094430992736078,0.5151278038601982,0.6875,0.5186440677966102,0.5020242914979757,0.4432276657060519,0.8387096774193549
2019-03-24-12-tennessee,"March 24, 2019","Nationwide Arena, Columbus, Ohio",IOWA,Iowa,TENNESSEE,Tennessee,Tennessee,big-ten,Home,TENNESSEE,IOWA,Tennessee,Iowa,0.5290190035952748,0.5084359325125399,0.5144324853228963,0.6764705882352942,0.5539705183071802,0.5317843051293293,0.4696677900818488,0.8571428571428571
2018-11-30-20-iowa,"November 30, 2018","Carver-Hawkeye Arena, Iowa City, Iowa",IOWA,Iowa,WISCONSIN,Wisconsin,Wisconsin,big-ten,Away,WISCONSIN,IOWA,Wisconsin,Iowa,0.5419254658385093,0.5227272727272727,0.4771573604060914,1.0,0.5488721804511278,0.5386363636363637,0.4481481481481481,0.8571428571428571
2019-03-07-19-wisconsin,"March 7, 2019","Kohl Center, Madison, Wisconsin",IOWA,Iowa,WISCONSIN,Wisconsin,Wisconsin,big-ten,Home,WISCONSIN,IOWA,Wisconsin,Iowa,0.5352155434122647,0.5150375939849624,0.5111747851002866,0.7241379310344828,0.5245752427184466,0.4948897256589565,0.4490349819059107,0.6896551724137931
2018-12-03-18-michigan-state,"December 3, 2018","Breslin Events Center, East Lansing, Michigan",IOWA,Iowa,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Home,MICHIGAN-STATE,IOWA,Michigan State,Iowa,0.526246719160105,0.5268817204301075,0.4866666666666667,0.8571428571428571,0.5646123260437376,0.5916515426497277,0.4315352697095436,0.75
2019-01-24-19-iowa,"January 24, 2019","Carver-Hawkeye Arena, Iowa City, Iowa",IOWA,Iowa,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Away,MICHIGAN-STATE,IOWA,Michigan State,Iowa,0.5551366635249765,0.5275267050123253,0.4957410562180579,0.8421052631578947,0.5706140350877194,0.5825095057034221,0.4217318900915904,0.8947368421052632
2019-02-26-19-ohio-state,"February 26, 2019","Value City Arena, Columbus, Ohio",IOWA,Iowa,OHIO-STATE,Ohio State,Ohio State,big-ten,Home,OHIO-STATE,IOWA,Ohio State,Iowa,0.5393880208333334,0.5178777393310265,0.5052211302211302,0.7777777777777778,0.5156037991858887,0.514488468361916,0.4683888511216859,0.6296296296296297
2019-02-19-20-iowa,"February 19, 2019","Carver-Hawkeye Arena, Iowa City, Iowa",IOWA,Iowa,MARYLAND,Maryland,Maryland,big-ten,Away,MARYLAND,IOWA,Maryland,Iowa,0.5480225988700564,0.5160478288231592,0.5062830687830688,0.8,0.5282563749138525,0.5731414868105515,0.4574607329842932,0.7307692307692307
2019-01-03-19-purdue,"January 3, 2019","Mackey Arena, West Lafayette, Indiana",IOWA,Iowa,PURDUE,Purdue,Purdue,big-ten,Home,PURDUE,IOWA,Purdue,Iowa,0.5482758620689655,0.5312131919905771,0.4906015037593985,0.8461538461538461,0.5453972257250945,0.5590851334180432,0.513986013986014,0.6153846153846154
2019-03-10-14-nebraska,"March 10, 2019","Pinnacle Bank Arena, Lincoln, Nebraska",IOWA,Iowa,NEBRASKA,Nebraska,Nebraska,big-ten,Home,NEBRASKA,IOWA,Nebraska,Iowa,0.5287221570926143,0.5100671140939598,0.50917176209005,0.7,0.4898762654668167,0.4800389483933788,0.4679633867276888,0.5
2019-01-27-17-minnesota,"January 27, 2019","Williams Arena, Minneapolis, Minnesota",IOWA,Iowa,MINNESOTA,Minnesota,Minnesota,big-ten,Home,MINNESOTA,IOWA,Minnesota,Iowa,0.5468611847922192,0.5191256830601093,0.5004081632653061,0.8,0.4857798165137615,0.5274193548387097,0.486036036036036,0.7368421052631579
2019-03-02-17-iowa,"March 2, 2019","Carver-Hawkeye Arena, Iowa City, Iowa",IOWA,Iowa,RUTGERS,Rutgers,Rutgers,big-ten,Away,RUTGERS,IOWA,Rutgers,Iowa,0.5389692017598995,0.5150669642857143,0.5080071174377224,0.75,0.466542750929368,0.5361678630590834,0.4957901554404145,0.4814814814814815
2019-01-03-19-michigan,"January 3, 2019","Crisler Arena, Ann Arbor, Michigan",PENN-STATE,Penn State,MICHIGAN,Michigan,Michigan,big-ten,Home,MICHIGAN,PENN-STATE,Michigan,Penn State,0.4819819819819821,0.5170387779083431,0.4978632478632479,0.5384615384615384,0.5416098226466576,0.5399753997539976,0.4297635605006954,1.0
2018-11-15-21-depaul,"November 15, 2018","Wintrust Arena, Chicago, Illinois",PENN-STATE,Penn State,DEPAUL,DePaul,DePaul,big-ten,Home,DEPAUL,PENN-STATE,DePaul,Penn State,0.5123966942148761,0.4776119402985074,0.4426229508196721,1.0,0.56,0.6106870229007634,0.4180327868852459,1.0
2018-12-21-21-alabama,"December 21, 2018","Coleman Coliseum , Tuscaloosa, Alabama",PENN-STATE,Penn State,ALABAMA,Alabama,Alabama,big-ten,Home,ALABAMA,PENN-STATE,Alabama,Penn State,0.4779969650986343,0.5157750342935528,0.5,0.5454545454545454,0.5114235500878734,0.5487421383647799,0.5115864527629234,0.7
2019-01-06-19-penn-state,"January 6, 2019","Bryce Jordan Center, University Park, Pennsylvania",PENN-STATE,Penn State,WISCONSIN,Wisconsin,Wisconsin,big-ten,Away,WISCONSIN,PENN-STATE,Wisconsin,Penn State,0.4784172661870504,0.5201744820065429,0.4980184940554822,0.5,0.5542394014962594,0.5234285714285715,0.4663760896637609,0.7142857142857143
2019-03-02-13-wisconsin,"March 2, 2019","Kohl Center, Madison, Wisconsin",PENN-STATE,Penn State,WISCONSIN,Wisconsin,Wisconsin,big-ten,Home,WISCONSIN,PENN-STATE,Wisconsin,Penn State,0.479090909090909,0.5126050420168067,0.5104234527687297,0.42857142857142855,0.5273069679849339,0.4958217270194986,0.4507481296758105,0.6785714285714286
2019-01-16-19-penn-state,"January 16, 2019","Bryce Jordan Center, University Park, Pennsylvania",PENN-STATE,Penn State,IOWA,Iowa,Iowa,big-ten,Away,IOWA,PENN-STATE,Iowa,Penn State,0.4665354330708662,0.5184518451845185,0.5102813852813853,0.4117647058823529,0.5380147835269271,0.5290909090909091,0.4932756964457253,0.8235294117647058
2019-01-13-16-penn-state,"January 13, 2019","Bryce Jordan Center, University Park, Pennsylvania",PENN-STATE,Penn State,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Away,MICHIGAN-STATE,PENN-STATE,Michigan State,Penn State,0.4701882845188285,0.5247619047619048,0.506872852233677,0.4375,0.5791366906474821,0.5884476534296029,0.4264560710760119,0.875
2018-12-15-14-penn-state,"December 15, 2018","Boardwalk Hall, Atlantic City, New Jersey",PENN-STATE,Penn State,NORTH-CAROLINA-STATE,NC State,NC State,acc,Away,NORTH-CAROLINA-STATE,PENN-STATE,NC State,Penn State,0.4794776119402985,0.5185185185185185,0.4878048780487805,0.5555555555555556,0.5746140651801029,0.5808170515097691,0.4554140127388535,0.8888888888888888
2019-02-07-19-ohio-state,"February 7, 2019","Value City Arena, Columbus, Ohio",PENN-STATE,Penn State,OHIO-STATE,Ohio State,Ohio State,big-ten,Home,OHIO-STATE,PENN-STATE,Ohio State,Penn State,0.4685341519570223,0.5135510771369006,0.5077932731747334,0.3636363636363637,0.5306563039723662,0.5189969604863222,0.4694323144104803,0.6666666666666666
2018-12-01-17-maryland,"December 1, 2018","Xfinity Center, College Park, Maryland",PENN-STATE,Penn State,MARYLAND,Maryland,Maryland,big-ten,Home,MARYLAND,PENN-STATE,Maryland,Penn State,0.4957264957264957,0.5230769230769231,0.4718934911242604,0.6666666666666666,0.5614657210401891,0.6088888888888889,0.4609929078014184,0.8571428571428571
2019-01-31-19-penn-state,"January 31, 2019","Bryce Jordan Center, University Park, Pennsylvania",PENN-STATE,Penn State,PURDUE,Purdue,Purdue,big-ten,Away,PURDUE,PENN-STATE,Purdue,Penn State,0.4701429772918419,0.5126436781609195,0.50591985428051,0.35,0.5390625,0.5482815057283142,0.5190166975881262,0.7
2019-02-16-16-purdue,"February 16, 2019","Mackey Arena, West Lafayette, Indiana",PENN-STATE,Penn State,PURDUE,Purdue,Purdue,big-ten,Home,PURDUE,PENN-STATE,Purdue,Penn State,0.4703180212014134,0.5129032258064516,0.5129573170731707,0.375,0.5356408498971899,0.545515846257586,0.5145817344589411,0.7083333333333334
2018-11-21-20-bradley,"November 21, 2018","Hard Rock Hotel Riviera Maya, Cancun",PENN-STATE,Penn State,BRADLEY,Bradley,Bradley,big-ten,Home,BRADLEY,PENN-STATE,Bradley,Penn State,0.5340425531914894,0.4827586206896552,0.4497907949790795,0.75,0.5206766917293233,0.5333333333333333,0.4705882352941176,0.8
2019-01-10-21-nebraska,"January 10, 2019","Pinnacle Bank Arena, Lincoln, Nebraska",PENN-STATE,Penn State,NEBRASKA,Nebraska,Nebraska,big-ten,Home,NEBRASKA,PENN-STATE,Nebraska,Penn State,0.4746335963923337,0.5214723926380368,0.5024449877750611,0.4666666666666667,0.5468571428571428,0.5064805583250249,0.4284903518728717,0.7333333333333333
2018-12-04-19-penn-state,"December 4, 2018","Bryce Jordan Center, University Park, Pennsylvania",PENN-STATE,Penn State,INDIANA,Indiana,Indiana,big-ten,Away,INDIANA,PENN-STATE,Indiana,Penn State,0.4867149758454106,0.5088888888888888,0.47911227154047,0.5714285714285714,0.5833333333333334,0.5498981670061099,0.4668803418803419,0.75
2019-01-19-20-minnesota,"January 19, 2019","Williams Arena, Minneapolis, Minnesota",PENN-STATE,Penn State,MINNESOTA,Minnesota,Minnesota,big-ten,Home,MINNESOTA,PENN-STATE,Minnesota,Penn State,0.4722222222222222,0.5165675446049278,0.5156882591093117,0.3888888888888889,0.4903846153846154,0.5269299820466786,0.4929718875502008,0.7647058823529411
2019-03-14-19-minnesota,"March 14, 2019","United Center, Chicago, Illinois",PENN-STATE,Penn State,MINNESOTA,Minnesota,Minnesota,big-ten,Home,MINNESOTA,PENN-STATE,Minnesota,Penn State,0.4761904761904762,0.513269904857286,0.5005851375073143,0.4516129032258064,0.4837791690381332,0.5194416749750748,0.4894444444444445,0.6129032258064516
2019-01-26-16-penn-state,"January 26, 2019","Bryce Jordan Center, University Park, Pennsylvania",PENN-STATE,Penn State,RUTGERS,Rutgers,Rutgers,big-ten,Away,RUTGERS,PENN-STATE,Rutgers,Penn State,0.4734982332155477,0.5153721682847896,0.5115606936416185,0.3684210526315789,0.4626038781163435,0.5367647058823529,0.4951314508276534,0.5
2019-01-22-19-michigan,"January 22, 2019","Crisler Arena, Ann Arbor, Michigan",MINNESOTA,Minnesota,MICHIGAN,Michigan,Michigan,big-ten,Home,MICHIGAN,MINNESOTA,Michigan,Minnesota,0.48747591522158007,0.5260017050298379,0.4933206106870229,0.7777777777777778,0.5357492654260528,0.532258064516129,0.4436689930209372,0.9444444444444444
2019-02-21-19-minnesota,"February 21, 2019","Williams Arena, Minneapolis, Minnesota",MINNESOTA,Minnesota,MICHIGAN,Michigan,Michigan,big-ten,Away,MICHIGAN,MINNESOTA,Michigan,Minnesota,0.4902093180283592,0.5219219219219219,0.492686170212766,0.6538461538461539,0.5175438596491229,0.5099939430648092,0.4419087136929461,0.8846153846153846
2019-03-16-15-michigan,"March 16, 2019","United Center, Chicago, Illinois",MINNESOTA,Minnesota,MICHIGAN,Michigan,Michigan,big-ten,Home,MICHIGAN,MINNESOTA,Michigan,Minnesota,0.4850107066381156,0.5178236397748592,0.4878678368611255,0.6363636363636364,0.5191048034934498,0.50244140625,0.4406354515050167,0.84375
2019-02-06-21-minnesota,"February 6, 2019","Williams Arena, Minneapolis, Minnesota",MINNESOTA,Minnesota,WISCONSIN,Wisconsin,Wisconsin,big-ten,Away,WISCONSIN,MINNESOTA,Wisconsin,Minnesota,0.4932699920823436,0.5214940098661028,0.4949534161490684,0.7272727272727273,0.5482315112540193,0.5003599712023038,0.450996015936255,0.7272727272727273
2019-02-09-14-michigan-state,"February 9, 2019","Breslin Events Center, East Lansing, Michigan",MINNESOTA,Minnesota,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Home,MICHIGAN-STATE,MINNESOTA,Michigan State,Minnesota,0.4875,0.5248655913978495,0.4910647803425168,0.6956521739130435,0.5664697193500738,0.5726984126984127,0.4296928327645051,0.7826086956521741
2019-03-23-19-michigan-state,"March 23, 2019","Wells Fargo Arena, Des Moines, Iowa",MINNESOTA,Minnesota,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Home,MICHIGAN-STATE,MINNESOTA,Michigan State,Minnesota,0.4866161616161616,0.5150709219858156,0.4919825072886298,0.6285714285714286,0.5558058058058059,0.5736434108527132,0.4386046511627907,0.8285714285714286
2018-12-02-19-ohio-state,"December 2, 2018","Value City Arena, Columbus, Ohio",MINNESOTA,Minnesota,OHIO-STATE,Ohio State,Ohio State,big-ten,Home,OHIO-STATE,MINNESOTA,Ohio State,Minnesota,0.5036855036855037,0.5315315315315315,0.4962779156327544,0.8571428571428571,0.5606469002695418,0.5290023201856149,0.4255583126550869,0.8571428571428571
2019-01-08-19-minnesota,"January 8, 2019","Williams Arena, Minneapolis, Minnesota",MINNESOTA,Minnesota,MARYLAND,Maryland,Maryland,big-ten,Away,MARYLAND,MINNESOTA,Maryland,Minnesota,0.4870210135970334,0.5476190476190477,0.4797546012269938,0.8571428571428571,0.543728423475259,0.5817409766454352,0.4681818181818182,0.8
2019-03-08-19-maryland,"March 8, 2019","Xfinity Center, College Park, Maryland",MINNESOTA,Minnesota,MARYLAND,Maryland,Maryland,big-ten,Home,MARYLAND,MINNESOTA,Maryland,Minnesota,0.4847238542890717,0.5218959299330242,0.4899309551208285,0.6333333333333333,0.524024024024024,0.5662839248434238,0.458356940509915,0.7
2019-02-03-12-purdue,"February 3, 2019","Mackey Arena, West Lafayette, Indiana",MINNESOTA,Minnesota,PURDUE,Purdue,Purdue,big-ten,Home,PURDUE,MINNESOTA,Purdue,Minnesota,0.4958540630182421,0.5232472324723247,0.4938875305623472,0.7619047619047619,0.5459183673469388,0.5442546583850931,0.5175592625109745,0.7142857142857143
2019-01-16-21-illinois,"January 16, 2019","State Farm Center, Champaign, Illinois",MINNESOTA,Minnesota,ILLINOIS,Illinois,Illinois,big-ten,Home,ILLINOIS,MINNESOTA,Illinois,Minnesota,0.4919268030139936,0.5332068311195446,0.4838709677419355,0.8125,0.4954864593781344,0.474559686888454,0.5179606025492468,0.25
2019-02-13-21-nebraska,"February 13, 2019","Pinnacle Bank Arena, Lincoln, Nebraska",MINNESOTA,Minnesota,NEBRASKA,Nebraska,Nebraska,big-ten,Home,NEBRASKA,MINNESOTA,Nebraska,Minnesota,0.4850255661066472,0.5212355212355212,0.4942979330007128,0.6666666666666666,0.4978828510938602,0.4891566265060241,0.4484978540772532,0.5416666666666666
2019-02-24-18-rutgers,"February 24, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",MINNESOTA,Minnesota,RUTGERS,Rutgers,Rutgers,big-ten,Home,RUTGERS,MINNESOTA,Rutgers,Minnesota,0.4854651162790698,0.5232624928202183,0.4948750800768738,0.6296296296296297,0.4656611039794609,0.5364880273660205,0.4956375838926175,0.4615384615384616
2018-11-26-21-boston-college,"November 26, 2018","Silvio O. Conte Forum, Chestnut Hill, Massachusetts",MINNESOTA,Minnesota,BOSTON-COLLEGE,Boston College,Boston College,big-ten,Home,BOSTON-COLLEGE,MINNESOTA,Boston College,Minnesota,0.5256849315068494,0.5508196721311476,0.4895470383275261,1.0,0.5216606498194946,0.5226586102719033,0.4618181818181818,0.8
2019-01-29-21-michigan,"January 29, 2019","Crisler Arena, Ann Arbor, Michigan",OHIO-STATE,Ohio State,MICHIGAN,Michigan,Michigan,big-ten,Home,MICHIGAN,OHIO-STATE,Michigan,Ohio State,0.5303317535545023,0.5204336947456214,0.4666988416988417,0.6842105263157895,0.5254163014899211,0.5262321144674086,0.4366576819407008,0.95
2018-11-28-19-ohio-state,"November 28, 2018","Value City Arena, Columbus, Ohio",OHIO-STATE,Ohio State,SYRACUSE,Syracuse,Syracuse,big-ten,Away,SYRACUSE,OHIO-STATE,Syracuse,Ohio State,0.5846153846153846,0.5291005291005291,0.4022346368715084,1.0,0.4364820846905538,0.5341246290801187,0.4652777777777778,0.6
2019-03-24-20-houston,"March 24, 2019","BOK Center, Tulsa, Oklahoma",OHIO-STATE,Ohio State,HOUSTON,Houston,Houston,aac,Home,HOUSTON,OHIO-STATE,Houston,Ohio State,0.5031880977683315,0.511507750117426,0.4823812066203951,0.5882352941176471,0.5231614135625597,0.5609965635738832,0.4213917525773196,0.9142857142857144
2019-03-06-21-northwestern,"March 6, 2019","Welsh-Ryan Arena, Evanston, Illinois",OHIO-STATE,Ohio State,NORTHWESTERN,Northwestern,Northwestern,big-ten,Home,NORTHWESTERN,OHIO-STATE,Northwestern,Ohio State,0.5132911392405063,0.5124515771997786,0.4772870662460568,0.6206896551724138,0.4663636363636364,0.4892915980230642,0.4728877679697352,0.4137931034482759
2019-03-10-16-ohio-state,"March 10, 2019","Value City Arena, Columbus, Ohio",OHIO-STATE,Ohio State,WISCONSIN,Wisconsin,Wisconsin,big-ten,Away,WISCONSIN,OHIO-STATE,Wisconsin,Ohio State,0.5048661800486618,0.5114666666666666,0.4777845404747413,0.6,0.5220329024676851,0.499482936918304,0.4455445544554456,0.7
2019-01-12-14-iowa,"January 12, 2019","Carver-Hawkeye Arena, Iowa City, Iowa",OHIO-STATE,Ohio State,IOWA,Iowa,Iowa,big-ten,Home,IOWA,OHIO-STATE,Iowa,Ohio State,0.5389221556886228,0.523709167544784,0.44711538461538464,0.8,0.5409192825112108,0.5320388349514563,0.4954175152749491,0.8125
2019-01-05-12-ohio-state,"January 5, 2019","Value City Arena, Columbus, Ohio",OHIO-STATE,Ohio State,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Away,MICHIGAN-STATE,OHIO-STATE,Michigan State,Ohio State,0.548951048951049,0.5344619105199516,0.4358799454297408,0.9230769230769232,0.5811277330264673,0.591983556012333,0.4261555806087937,0.8571428571428571
2019-02-17-13-michigan-state,"February 17, 2019","Breslin Events Center, East Lansing, Michigan",OHIO-STATE,Ohio State,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Home,MICHIGAN-STATE,OHIO-STATE,Michigan State,Ohio State,0.5261337432744043,0.5201342281879194,0.4698932926829269,0.6666666666666666,0.5645819170632222,0.5726846424384525,0.43121019108280256,0.8
2019-03-15-12-michigan-state,"March 15, 2019","United Center, Chicago, Illinois",OHIO-STATE,Ohio State,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Home,MICHIGAN-STATE,OHIO-STATE,Michigan State,Ohio State,0.5031038374717833,0.5113861386138614,0.4790960451977401,0.59375,0.5607502799552072,0.5724533715925395,0.434094447327452,0.8064516129032258
2019-01-18-18-ohio-state,"January 18, 2019","Value City Arena, Columbus, Ohio",OHIO-STATE,Ohio State,MARYLAND,Maryland,Maryland,big-ten,Away,MARYLAND,OHIO-STATE,Maryland,Ohio State,0.5335570469798657,0.5230618253189402,0.4498308906426156,0.75,0.5370009737098345,0.5828166519043402,0.4729857819905213,0.8333333333333334
2019-02-23-14-maryland,"February 23, 2019","Xfinity Center, College Park, Maryland",OHIO-STATE,Ohio State,MARYLAND,Maryland,Maryland,big-ten,Home,MARYLAND,OHIO-STATE,Maryland,Ohio State,0.5184266477675408,0.5178132678132679,0.4655898876404495,0.6538461538461539,0.5282579787234043,0.5692041522491349,0.4552332912988651,0.7407407407407407
2019-01-23-19-ohio-state,"January 23, 2019","Value City Arena, Columbus, Ohio",OHIO-STATE,Ohio State,PURDUE,Purdue,Purdue,big-ten,Away,PURDUE,OHIO-STATE,Purdue,Ohio State,0.527806925498426,0.5190343546889508,0.4618279569892473,0.7058823529411765,0.5403079710144928,0.5490018148820327,0.5163599182004089,0.6666666666666666
2019-03-02-14-purdue,"March 2, 2019","Mackey Arena, West Lafayette, Indiana",OHIO-STATE,Ohio State,PURDUE,Purdue,Purdue,big-ten,Home,PURDUE,OHIO-STATE,Purdue,Ohio State,0.5182767624020888,0.516295025728988,0.4705111402359109,0.6428571428571429,0.5299222022740874,0.5461847389558233,0.4977272727272728,0.75
2019-02-14-19-ohio-state,"February 14, 2019","Value City Arena, Columbus, Ohio",OHIO-STATE,Ohio State,ILLINOIS,Illinois,Illinois,big-ten,Away,ILLINOIS,OHIO-STATE,Illinois,Ohio State,0.5314992025518341,0.520336605890603,0.4686009538950716,0.6956521739130435,0.5016688918558078,0.4719101123595506,0.5282442748091603,0.375
2019-01-09-19-rutgers,"January 9, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",OHIO-STATE,Ohio State,RUTGERS,Rutgers,Rutgers,big-ten,Home,RUTGERS,OHIO-STATE,Rutgers,Ohio State,0.5444015444015444,0.5264341957255343,0.4460847240051348,0.8571428571428571,0.4652173913043478,0.5434298440979956,0.4816076294277929,0.5384615384615384
2019-02-05-20-rutgers,"February 5, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,MICHIGAN,Michigan,Michigan,big-ten,Away,MICHIGAN,RUTGERS,Michigan,Rutgers,0.4609250398724083,0.540084388185654,0.4928870292887029,0.5238095238095238,0.5170634920634921,0.5175125089349535,0.4390343698854337,0.9090909090909092
2018-12-08-14-fordham,"December 8, 2018","Rose Hill Gym, Bronx, New York",RUTGERS,Rutgers,FORDHAM,Fordham,Fordham,big-ten,Home,FORDHAM,RUTGERS,Fordham,Rutgers,0.4958762886597938,0.5411334552102377,0.4561027837259101,0.625,0.5384615384615384,0.5171026156941649,0.4597701149425287,0.75
2018-11-16-19-rutgers,"November 16, 2018","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,ST-JOHNS-NY,St. John's (NY),St. John's (NY),big-ten,Away,ST-JOHNS-NY,RUTGERS,St. John's (NY),Rutgers,0.6328125,0.5912408759124088,0.4467213114754098,1.0,0.5153846153846153,0.4488188976377953,0.5,1.0
2018-12-15-14-seton-hall,"December 15, 2018","Prudential Center, Newark, New Jersey",RUTGERS,Rutgers,SETON-HALL,Seton Hall,Seton Hall,big-ten,Home,SETON-HALL,RUTGERS,Seton Hall,Rutgers,0.4917582417582417,0.5408496732026143,0.4673076923076923,0.5555555555555556,0.5067829457364341,0.4981684981684982,0.498989898989899,0.6666666666666666
2019-01-18-19-rutgers,"January 18, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,NORTHWESTERN,Northwestern,Northwestern,big-ten,Away,NORTHWESTERN,RUTGERS,Northwestern,Rutgers,0.4630010277492292,0.5340073529411765,0.4961706783369803,0.5,0.49430051813471504,0.5076923076923077,0.4758064516129033,0.5882352941176471
2018-12-03-20-wisconsin,"December 3, 2018","Kohl Center, Madison, Wisconsin",RUTGERS,Rutgers,WISCONSIN,Wisconsin,Wisconsin,big-ten,Home,WISCONSIN,RUTGERS,Wisconsin,Rutgers,0.4941451990632318,0.545271629778672,0.43946731234866826,0.7142857142857143,0.5494505494505495,0.5265225933202358,0.44719827586206895,0.875
2019-02-16-18-rutgers,"February 16, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,IOWA,Iowa,Iowa,big-ten,Away,IOWA,RUTGERS,Iowa,Rutgers,0.4646569646569647,0.5433846153846154,0.4952932657494569,0.5,0.5484581497797357,0.5173315892740353,0.5058419243986254,0.7916666666666666
2018-11-30-18-rutgers,"November 30, 2018","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Away,MICHIGAN-STATE,RUTGERS,Michigan State,Rutgers,0.505524861878453,0.5584112149532711,0.428169014084507,0.8333333333333334,0.5719101123595506,0.5995850622406639,0.4316546762589928,0.7142857142857143
