homeindex,boxscore,date,location,losing_abbr,losing_name,winner,winning_abbr,winning_name,team_name,home_team,away_team,home_team_name,away_team_name,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage
2020-01-11-16-north-texasNorth Texas,2020-01-11-16-north-texas,"January 11, 2020","UNT Coliseum, Denton, Texas",FLORIDA-ATLANTIC,Florida Atlantic,Home,NORTH-TEXAS,North Texas,North Texas,NORTH-TEXAS,FLORIDA-ATLANTIC,North Texas,Florida Atlantic,0.5502923976608187,0.543646408839779,0.467940813810111,0.5,0.5031578947368421,0.5341130604288499,0.4883203559510567,0.6875
2020-01-23-19-charlotteCharlotte,2020-01-23-19-charlotte,"January 23, 2020","Dale F. Halton Arena, Charlotte, North Carolina",FLORIDA-ATLANTIC,Florida Atlantic,Home,CHARLOTTE,Charlotte,Charlotte,CHARLOTTE,FLORIDA-ATLANTIC,Charlotte,Florida Atlantic,0.5091533180778032,0.4985507246376812,0.4864864864864865,0.5882352941176471,0.5017667844522968,0.5261011419249593,0.5018467220683287,0.631578947368421
2020-01-25-19-old-dominionOld Dominion,2020-01-25-19-old-dominion,"January 25, 2020","Ted Constant Convocation Ctr., Norfolk, Virginia",FLORIDA-ATLANTIC,Florida Atlantic,Home,OLD-DOMINION,Old Dominion,Old Dominion,OLD-DOMINION,FLORIDA-ATLANTIC,Old Dominion,Florida Atlantic,0.4402356902356903,0.5416354088522131,0.4822966507177033,0.35,0.5050547598989048,0.5250783699059561,0.5048672566371681,0.6
2020-03-01-14-old-dominionOld Dominion,2020-03-01-14-old-dominion,"March 1, 2020","Ted Constant Convocation Ctr., Norfolk, Virginia",FLORIDA-ATLANTIC,Florida Atlantic,Home,OLD-DOMINION,Old Dominion,Old Dominion,OLD-DOMINION,FLORIDA-ATLANTIC,Old Dominion,Florida Atlantic,0.44687875150060025,0.5360125260960334,0.4768365320979484,0.3928571428571429,0.4930755914598962,0.5163329820864068,0.4993993993993994,0.5517241379310345
2020-02-15-15-louisiana-techLouisiana Tech,2020-02-15-15-louisiana-tech,"February 15, 2020","Thomas Assembly Center, Ruston, Louisiana",FLORIDA-ATLANTIC,Florida Atlantic,Home,LOUISIANA-TECH,Louisiana Tech,Louisiana Tech,LOUISIANA-TECH,FLORIDA-ATLANTIC,Louisiana Tech,Florida Atlantic,0.5322909585316111,0.5319018404907976,0.4582132564841498,0.72,0.4920178799489144,0.5129259694477086,0.4989912575655683,0.5384615384615384
2020-02-13-20-southern-mississippiSouthern Mississippi,2020-02-13-20-southern-mississippi,"February 13, 2020","Reed Green Coliseum, Hattiesburg, Mississippi",FLORIDA-ATLANTIC,Florida Atlantic,Home,SOUTHERN-MISSISSIPPI,Southern Miss,Southern Mississippi,SOUTHERN-MISSISSIPPI,FLORIDA-ATLANTIC,Southern Mississippi,Florida Atlantic,0.4893103448275862,0.5088607594936709,0.5155257586450247,0.28,0.4933422103861518,0.5168195718654435,0.4996508379888268,0.56
2020-02-05-19-florida-internationalFlorida International,2020-02-05-19-florida-international,"February 5, 2020","FIU Arena, Miami, Florida",FLORIDA-ATLANTIC,Florida Atlantic,Home,FLORIDA-INTERNATIONAL,Florida International,Florida International,FLORIDA-INTERNATIONAL,FLORIDA-ATLANTIC,Florida International,Florida Atlantic,0.5381118881118881,0.472939729397294,0.4650373387644263,0.6521739130434783,0.5028943560057887,0.5216522318454364,0.4973484848484849,0.6086956521739131
2020-02-08-16-florida-atlanticFlorida International,2020-02-08-16-florida-atlantic,"February 8, 2020","FAU Arena, Boca Raton, Florida",FLORIDA-ATLANTIC,Florida Atlantic,Away,FLORIDA-INTERNATIONAL,Florida International,Florida International,FLORIDA-INTERNATIONAL,FLORIDA-ATLANTIC,Florida International,Florida Atlantic,0.5365526492287056,0.4751479289940828,0.4610602094240838,0.6666666666666666,0.4972164231036882,0.5194888178913738,0.4974656046343229,0.5833333333333334
2020-03-04-19-marshallMarshall,2020-03-04-19-marshall,"March 4, 2020","Henderson Center, Huntington, West Virginia",FLORIDA-ATLANTIC,Florida Atlantic,Home,MARSHALL,Marshall,Marshall,MARSHALL,FLORIDA-ATLANTIC,Marshall,Florida Atlantic,0.498914223669924,0.4836142322097378,0.4585666293393057,0.4827586206896552,0.4958310172317954,0.5124808965868568,0.5008695652173913,0.5333333333333333
2019-12-02-20-florida-atlanticSt. Bonaventure,2019-12-02-20-florida-atlantic,"December 2, 2019","FAU Arena, Boca Raton, Florida",FLORIDA-ATLANTIC,Florida Atlantic,Away,ST-BONAVENTURE,St. Bonaventure,St. Bonaventure,ST-BONAVENTURE,FLORIDA-ATLANTIC,St. Bonaventure,Florida Atlantic,0.4467005076142132,0.4875283446712018,0.4808219178082192,0.42857142857142855,0.4930232558139535,0.5416666666666666,0.5358851674641149,0.5714285714285714
2019-11-20-19-florida-gulf-coastFlorida Gulf Coast,2019-11-20-19-florida-gulf-coast,"November 20, 2019","Alico Arena, Fort Myers, Florida",FLORIDA-ATLANTIC,Florida Atlantic,Home,FLORIDA-GULF-COAST,Florida Gulf Coast,Florida Gulf Coast,FLORIDA-GULF-COAST,FLORIDA-ATLANTIC,Florida Gulf Coast,Florida Atlantic,0.4457547169811321,0.4522058823529412,0.4958847736625514,0.0,0.4699248120300752,0.5410447761194029,0.5390946502057613,0.5
2020-02-12-20-alabama-birminghamUAB,2020-02-12-20-alabama-birmingham,"February 12, 2020","Bartow Arena, Birmingham, Alabama",MIDDLE-TENNESSEE,Middle Tennessee,Home,ALABAMA-BIRMINGHAM,Alabama-Birmingham,UAB,ALABAMA-BIRMINGHAM,MIDDLE-TENNESSEE,UAB,Middle Tennessee,0.4970282317979198,0.5564304461942258,0.4802015838732902,0.56,0.4906914893617022,0.4897218863361548,0.5336805555555556,0.24
2020-02-15-15-middle-tennesseeUAB,2020-02-15-15-middle-tennessee,"February 15, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,ALABAMA-BIRMINGHAM,Alabama-Birmingham,UAB,ALABAMA-BIRMINGHAM,MIDDLE-TENNESSEE,UAB,Middle Tennessee,0.5021551724137931,0.5572519083969466,0.483459682977257,0.5769230769230769,0.4932950191570881,0.4876615746180963,0.5373485868102288,0.2307692307692308
2019-12-29-16-middle-tennesseeRhode Island,2019-12-29-16-middle-tennessee,"December 29, 2019","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,RHODE-ISLAND,Rhode Island,Rhode Island,RHODE-ISLAND,MIDDLE-TENNESSEE,Rhode Island,Middle Tennessee,0.465331278890601,0.5108401084010841,0.4749216300940439,0.7,0.5054495912806539,0.49875,0.5232067510548524,0.3333333333333333
2019-11-22-12-middle-tennesseeTulane,2019-11-22-12-middle-tennessee,"November 22, 2019","The HTC Center, Conway, South Carolina",MIDDLE-TENNESSEE,Middle Tennessee,Away,TULANE,Tulane,Tulane,TULANE,MIDDLE-TENNESSEE,Tulane,Middle Tennessee,0.5086206896551724,0.4696356275303644,0.5180180180180181,0.75,0.5428134556574924,0.4972067039106145,0.5122699386503068,0.6
2019-11-18-19-coastal-carolinaCoastal Carolina,2019-11-18-19-coastal-carolina,"November 18, 2019","The HTC Center, Conway, South Carolina",MIDDLE-TENNESSEE,Middle Tennessee,Home,COASTAL-CAROLINA,Coastal Carolina,Coastal Carolina,COASTAL-CAROLINA,MIDDLE-TENNESSEE,Coastal Carolina,Middle Tennessee,0.5394736842105263,0.5435897435897435,0.48,0.3333333333333333,0.5833333333333334,0.5251141552511416,0.4476439790575916,1.0
2019-12-14-15-mississippiMississippi,2019-12-14-15-mississippi,"December 14, 2019","The Pavilion at Ole Miss, Oxford, Mississippi",MIDDLE-TENNESSEE,Middle Tennessee,Home,MISSISSIPPI,Ole Miss,Mississippi,MISSISSIPPI,MIDDLE-TENNESSEE,Mississippi,Middle Tennessee,0.4910536779324056,0.5081081081081081,0.4587628865979381,0.6666666666666666,0.5079872204472844,0.5036927621861153,0.5184563758389261,0.4
2020-01-30-21-texas-el-pasoUTEP,2020-01-30-21-texas-el-paso,"January 30, 2020","Don Haskins Center, El Paso, Texas",MIDDLE-TENNESSEE,Middle Tennessee,Home,TEXAS-EL-PASO,UTEP,UTEP,TEXAS-EL-PASO,MIDDLE-TENNESSEE,UTEP,Middle Tennessee,0.4898409893992933,0.5022388059701492,0.4615713065755764,0.5714285714285714,0.485837922895358,0.4839170836311651,0.5313014827018122,0.2380952380952381
2020-03-04-19-middle-tennesseeUTEP,2020-03-04-19-middle-tennessee,"March 4, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,TEXAS-EL-PASO,UTEP,UTEP,TEXAS-EL-PASO,MIDDLE-TENNESSEE,UTEP,Middle Tennessee,0.483596214511041,0.4919441460794845,0.4732587064676617,0.5172413793103449,0.4922235023041474,0.4866737739872069,0.5376376988984088,0.2413793103448276
2020-02-06-19-middle-tennesseeNorth Texas,2020-02-06-19-middle-tennessee,"February 6, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,NORTH-TEXAS,North Texas,North Texas,NORTH-TEXAS,MIDDLE-TENNESSEE,North Texas,Middle Tennessee,0.5600490196078431,0.5309803921568628,0.4816082121471343,0.6086956521739131,0.4902315484804631,0.486592544146501,0.5292573143285821,0.2608695652173913
2020-01-11-18-middle-tennesseeWestern Kentucky,2020-01-11-18-middle-tennessee,"January 11, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,WESTERN-KENTUCKY,Western Kentucky,Western Kentucky,WESTERN-KENTUCKY,MIDDLE-TENNESSEE,Western Kentucky,Middle Tennessee,0.5339470655926352,0.4922918807810894,0.4958027282266527,0.6,0.4963954685890834,0.4849340866290019,0.5275377969762419,0.25
2019-11-21-11-middle-tennesseeVillanova,2019-11-21-11-middle-tennessee,"November 21, 2019","The HTC Center, Conway, South Carolina",MIDDLE-TENNESSEE,Middle Tennessee,Away,VILLANOVA,Villanova,Villanova,VILLANOVA,MIDDLE-TENNESSEE,Villanova,Middle Tennessee,0.5052631578947369,0.5561224489795918,0.4796511627906977,0.6666666666666666,0.5599250936329588,0.5050847457627119,0.4633204633204634,0.75
2019-11-30-20-middle-tennesseeBelmont,2019-11-30-20-middle-tennessee,"November 30, 2019","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,BELMONT,Belmont,Belmont,BELMONT,MIDDLE-TENNESSEE,Belmont,Middle Tennessee,0.5427631578947368,0.499001996007984,0.4850230414746544,0.5714285714285714,0.5349099099099099,0.4978991596638656,0.5219399538106235,0.42857142857142855
2019-12-07-20-murray-stateMurray State,2019-12-07-20-murray-state,"December 7, 2019","CFSB Center, Murray, Kentucky",MIDDLE-TENNESSEE,Middle Tennessee,Home,MURRAY-STATE,Murray State,Murray State,MURRAY-STATE,MIDDLE-TENNESSEE,Murray State,Middle Tennessee,0.511441647597254,0.5542406311637081,0.4821428571428572,0.5,0.5220070422535211,0.5121951219512195,0.5083333333333333,0.4444444444444444
2019-11-24-19-ohioOhio,2019-11-24-19-ohio,"November 24, 2019","The HTC Center, Conway, South Carolina",MIDDLE-TENNESSEE,Middle Tennessee,Home,OHIO,Ohio,Ohio,OHIO,MIDDLE-TENNESSEE,Ohio,Middle Tennessee,0.5317220543806647,0.4915730337078652,0.4654654654654655,0.5,0.551948051948052,0.4914841849148418,0.5239361702127661,0.5
2020-01-16-19-florida-atlanticFlorida Atlantic,2020-01-16-19-florida-atlantic,"January 16, 2020","FAU Arena, Boca Raton, Florida",MIDDLE-TENNESSEE,Middle Tennessee,Home,FLORIDA-ATLANTIC,Florida Atlantic,Florida Atlantic,FLORIDA-ATLANTIC,MIDDLE-TENNESSEE,Florida Atlantic,Middle Tennessee,0.4990069513406157,0.5285977859778598,0.4973821989528796,0.6470588235294118,0.4921875,0.4853072128227961,0.5271516393442623,0.2352941176470588
2020-01-04-16-charlotteCharlotte,2020-01-04-16-charlotte,"January 4, 2020","Dale F. Halton Arena, Charlotte, North Carolina",MIDDLE-TENNESSEE,Middle Tennessee,Home,CHARLOTTE,Charlotte,Charlotte,CHARLOTTE,MIDDLE-TENNESSEE,Charlotte,Middle Tennessee,0.5039184952978056,0.5067204301075269,0.4826021180030257,0.5833333333333334,0.4976331360946746,0.4816810344827586,0.52557856272838,0.2857142857142857
2020-01-02-19-old-dominionOld Dominion,2020-01-02-19-old-dominion,"January 2, 2020","Ted Constant Convocation Ctr., Norfolk, Virginia",MIDDLE-TENNESSEE,Middle Tennessee,Home,OLD-DOMINION,Old Dominion,Old Dominion,OLD-DOMINION,MIDDLE-TENNESSEE,Old Dominion,Middle Tennessee,0.4393548387096774,0.5272305909617613,0.4786135693215339,0.3076923076923077,0.5025412960609911,0.4935972060535506,0.5305194805194805,0.3076923076923077
2020-01-23-19-middle-tennesseeLouisiana Tech,2020-01-23-19-middle-tennessee,"January 23, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,LOUISIANA-TECH,Louisiana Tech,Louisiana Tech,LOUISIANA-TECH,MIDDLE-TENNESSEE,Louisiana Tech,Middle Tennessee,0.5279816513761468,0.5300411522633744,0.4441117764471058,0.7222222222222222,0.4935008665511265,0.4862096138691883,0.5297029702970297,0.21052631578947367
2020-02-08-18-middle-tennesseeRice,2020-02-08-18-middle-tennessee,"February 8, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,RICE,Rice,Rice,RICE,MIDDLE-TENNESSEE,Rice,Middle Tennessee,0.5207736389684814,0.4850413749204329,0.5247625508819539,0.4583333333333333,0.4899305555555555,0.4896030245746692,0.5313626532083634,0.25
2020-03-01-15-riceRice,2020-03-01-15-rice,"March 1, 2020","Tudor Fieldhouse, Houston, Texas",MIDDLE-TENNESSEE,Middle Tennessee,Home,RICE,Rice,Rice,RICE,MIDDLE-TENNESSEE,Rice,Middle Tennessee,0.5184956843403206,0.4921238457360129,0.5187683284457478,0.4642857142857143,0.4922711058263972,0.4868131868131868,0.5353535353535354,0.25
2020-01-18-19-florida-internationalFlorida International,2020-01-18-19-florida-international,"January 18, 2020","FIU Arena, Miami, Florida",MIDDLE-TENNESSEE,Middle Tennessee,Home,FLORIDA-INTERNATIONAL,Florida International,Florida International,FLORIDA-INTERNATIONAL,MIDDLE-TENNESSEE,Florida International,Middle Tennessee,0.5504915102770329,0.4704510108864697,0.4539249146757679,0.6666666666666666,0.4963503649635037,0.4858096828046745,0.5315487571701721,0.2222222222222222
2020-01-09-19-middle-tennesseeMarshall,2020-01-09-19-middle-tennessee,"January 9, 2020","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,MARSHALL,Marshall,Marshall,MARSHALL,MIDDLE-TENNESSEE,Marshall,Middle Tennessee,0.5126582278481012,0.5065055762081785,0.4540983606557377,0.4666666666666667,0.4983296213808463,0.4827235772357724,0.5261020881670534,0.26666666666666666
2019-12-21-15-middle-tennesseeSt. Bonaventure,2019-12-21-15-middle-tennessee,"December 21, 2019","Murphy Athletic Center, Murfreesboro, Tennessee",MIDDLE-TENNESSEE,Middle Tennessee,Away,ST-BONAVENTURE,St. Bonaventure,St. Bonaventure,ST-BONAVENTURE,MIDDLE-TENNESSEE,St. Bonaventure,Middle Tennessee,0.4951768488745981,0.5209840810419681,0.4578313253012048,0.6363636363636364,0.5043795620437956,0.5020352781546812,0.5300462249614792,0.3636363636363637
2019-11-20-20-alabama-birminghamUAB,2019-11-20-20-alabama-birmingham,"November 20, 2019","Bartow Arena, Birmingham, Alabama",MOUNT-ST-MARYS,Mount St. Mary's,Home,ALABAMA-BIRMINGHAM,Alabama-Birmingham,UAB,ALABAMA-BIRMINGHAM,MOUNT-ST-MARYS,UAB,Mount St. Mary's,0.5061349693251533,0.6067415730337079,0.49709302325581395,0.6666666666666666,0.4633027522935779,0.4980079681274901,0.5043290043290043,0.25
2019-11-22-19-kentuckyKentucky,2019-11-22-19-kentucky,"November 22, 2019","Rupp Arena, Lexington, Kentucky",MOUNT-ST-MARYS,Mount St. Mary's,Home,KENTUCKY,Kentucky,Kentucky,KENTUCKY,MOUNT-ST-MARYS,Kentucky,Mount St. Mary's,0.46860986547085204,0.5939849624060151,0.4241803278688525,0.75,0.4632352941176471,0.4825396825396826,0.4777397260273973,0.2
2019-12-17-19-mount-st-marysAmerican,2019-12-17-19-mount-st-marys,"December 17, 2019","Knott Arena, Emmitsburg, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Away,AMERICAN,American,American,AMERICAN,MOUNT-ST-MARYS,American,Mount St. Mary's,0.5242616033755274,0.4752475247524752,0.5155210643015521,0.375,0.4351211072664361,0.5053272450532724,0.4868189806678383,0.3
2020-02-15-16-mount-st-marysSaint Francis (PA),2020-02-15-16-mount-st-marys,"February 15, 2020","Knott Arena, Emmitsburg, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Away,SAINT-FRANCIS-PA,Saint Francis (PA),Saint Francis (PA),SAINT-FRANCIS-PA,MOUNT-ST-MARYS,Saint Francis (PA),Mount St. Mary's,0.5159390159390159,0.5210803689064558,0.5181365576102418,0.6666666666666666,0.4576813655761024,0.5077881619937694,0.4939111747851002,0.4
2020-02-27-19-saint-francis-paSaint Francis (PA),2020-02-27-19-saint-francis-pa,"February 27, 2020","DeGol Arena, Loretto, Pennsylvania",MOUNT-ST-MARYS,Mount St. Mary's,Home,SAINT-FRANCIS-PA,Saint Francis (PA),Saint Francis (PA),SAINT-FRANCIS-PA,MOUNT-ST-MARYS,Saint Francis (PA),Mount St. Mary's,0.5190184049079755,0.5250291036088475,0.5098101265822785,0.7037037037037037,0.4575851393188855,0.5081081081081081,0.4962570180910793,0.3793103448275862
2019-11-06-19-georgetownGeorgetown,2019-11-06-19-georgetown,"November 6, 2019","Capital One Arena, Washington, District of Columbia",MOUNT-ST-MARYS,Mount St. Mary's,Home,GEORGETOWN,Georgetown,Georgetown,GEORGETOWN,MOUNT-ST-MARYS,Georgetown,Mount St. Mary's,,,,,,,,
2019-12-03-21-grand-canyonGrand Canyon,2019-12-03-21-grand-canyon,"December 3, 2019","Grand Canyon University Arena, Phoenix, Arizona",MOUNT-ST-MARYS,Mount St. Mary's,Home,GRAND-CANYON,Grand Canyon,Grand Canyon,GRAND-CANYON,MOUNT-ST-MARYS,Grand Canyon,Mount St. Mary's,0.4830677290836654,0.4692028985507246,0.5327552986512524,0.3333333333333333,0.4438444924406048,0.5066666666666667,0.4837310195227766,0.375
2020-01-09-19-merrimackMerrimack,2020-01-09-19-merrimack,"January 9, 2020","Hammel Court, North Andover, Massachusetts",MOUNT-ST-MARYS,Mount St. Mary's,Home,MERRIMACK,Merrimack,Mount St. Mary's,MERRIMACK,MOUNT-ST-MARYS,Merrimack,Mount St. Mary's,,,,,0.4419279907084785,0.499496475327291,0.4828807556080283,0.3333333333333333
2020-01-02-19-mount-st-marysWagner,2020-01-02-19-mount-st-marys,"January 2, 2020","Knott Arena, Emmitsburg, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Away,WAGNER,Wagner,Wagner,WAGNER,MOUNT-ST-MARYS,Wagner,Mount St. Mary's,0.4626307922272048,0.4912751677852349,0.5449346405228758,0.2727272727272727,0.4464524765729585,0.4964454976303317,0.4895833333333333,0.3076923076923077
2020-02-18-19-wagnerWagner,2020-02-18-19-wagner,"February 18, 2020","Spiro Sports Center, Staten Island, New York",MOUNT-ST-MARYS,Mount St. Mary's,Home,WAGNER,Wagner,Wagner,WAGNER,MOUNT-ST-MARYS,Wagner,Mount St. Mary's,0.4724964739069111,0.5009721322099806,0.5483993902439024,0.2083333333333333,0.455761316872428,0.5047732696897375,0.494486560992419,0.38461538461538464
2019-12-07-16-mount-st-marysLoyola (MD),2019-12-07-16-mount-st-marys,"December 7, 2019","Knott Arena, Emmitsburg, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Away,LOYOLA-MD,Loyola (MD),Loyola (MD),LOYOLA-MD,MOUNT-ST-MARYS,Loyola (MD),Mount St. Mary's,0.5339321357285429,0.4436741767764298,0.4943609022556391,0.5555555555555556,0.4437022900763359,0.5008431703204047,0.4883495145631068,0.3333333333333333
2019-11-12-21-washingtonWashington,2019-11-12-21-washington,"November 12, 2019","Alaska Airlines Arena, Seattle, Washington",MOUNT-ST-MARYS,Mount St. Mary's,Home,WASHINGTON,Washington,Mount St. Mary's,WASHINGTON,MOUNT-ST-MARYS,Washington,Mount St. Mary's,,,,,0.5,0.5037593984962406,0.483739837398374,0.5
2019-12-20-13-navyNavy,2019-12-20-13-navy,"December 20, 2019","Alumni Hall, Annapolis, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Home,NAVY,Navy,Navy,NAVY,MOUNT-ST-MARYS,Navy,Mount St. Mary's,0.4623430962343096,0.5531914893617021,0.4699792960662526,0.5555555555555556,0.4400630914826498,0.4972144846796657,0.4927536231884058,0.2727272727272727
2020-01-30-12-sacred-heartSacred Heart,2020-01-30-12-sacred-heart,"January 30, 2020","William H. Pitt Center, Fairfield, Connecticut",MOUNT-ST-MARYS,Mount St. Mary's,Home,SACRED-HEART,Sacred Heart,Sacred Heart,SACRED-HEART,MOUNT-ST-MARYS,Sacred Heart,Mount St. Mary's,0.5,0.5442690459849004,0.4692136498516321,0.5714285714285714,0.4589585172109444,0.5130970724191063,0.4776186213070725,0.45
2020-03-04-19-sacred-heartSacred Heart,2020-03-04-19-sacred-heart,"March 4, 2020","William H. Pitt Center, Fairfield, Connecticut",MOUNT-ST-MARYS,Mount St. Mary's,Home,SACRED-HEART,Sacred Heart,Sacred Heart,SACRED-HEART,MOUNT-ST-MARYS,Sacred Heart,Mount St. Mary's,0.4964577656675749,0.5489738805970149,0.4660243407707911,0.6129032258064516,0.4598033545401967,0.5048247841543931,0.5,0.3548387096774194
2020-02-01-15-fairleigh-dickinsonFairleigh Dickinson,2020-02-01-15-fairleigh-dickinson,"February 1, 2020","Rothman Center, Teaneck, New Jersey",MOUNT-ST-MARYS,Mount St. Mary's,Home,FAIRLEIGH-DICKINSON,Fairleigh Dickinson,Fairleigh Dickinson,FAIRLEIGH-DICKINSON,MOUNT-ST-MARYS,Fairleigh Dickinson,Mount St. Mary's,0.4940222032450897,0.4648318042813456,0.5248316498316499,0.25,0.4565767284991568,0.5117820324005891,0.4794871794871795,0.42857142857142855
2020-02-29-16-mount-st-marysFairleigh Dickinson,2020-02-29-16-mount-st-marys,"February 29, 2020","Knott Arena, Emmitsburg, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Away,FAIRLEIGH-DICKINSON,Fairleigh Dickinson,Fairleigh Dickinson,FAIRLEIGH-DICKINSON,MOUNT-ST-MARYS,Fairleigh Dickinson,Mount St. Mary's,0.5154225786551512,0.4754007739082366,0.5183183183183183,0.35714285714285715,0.4587073608617594,0.5073298429319372,0.4963898916967509,0.3666666666666665
2020-02-13-19-mount-st-marysRobert Morris,2020-02-13-19-mount-st-marys,"February 13, 2020","Knott Arena, Emmitsburg, Maryland",MOUNT-ST-MARYS,Mount St. Mary's,Away,ROBERT-MORRIS,Robert Morris,Robert Morris,ROBERT-MORRIS,MOUNT-ST-MARYS,Robert Morris,Mount St. Mary's,0.5034129692832765,0.4923371647509578,0.5059568131049889,0.56,0.4575958702064897,0.5097024579560155,0.4891548242333583,0.4166666666666667
2020-02-21-19-robert-morrisRobert Morris,2020-02-21-19-robert-morris,"February 21, 2020","UPMC Events Center, Moon, Pennsylvania",MOUNT-ST-MARYS,Mount St. Mary's,Home,ROBERT-MORRIS,Robert Morris,Robert Morris,ROBERT-MORRIS,MOUNT-ST-MARYS,Robert Morris,Mount St. Mary's,0.507020757020757,0.4925799086757991,0.5082074852265266,0.5357142857142857,0.4561056105610561,0.5040276179516686,0.4950099800399202,0.3703703703703704
2019-11-15-20-lamarLamar,2019-11-15-20-lamar,"November 15, 2019","Montagne Center, Beaumont, Texas",MOUNT-ST-MARYS,Mount St. Mary's,Home,LAMAR,Lamar,Lamar,LAMAR,MOUNT-ST-MARYS,Lamar,Mount St. Mary's,0.5333333333333333,0.5747663551401869,0.3866279069767442,0.6666666666666666,0.4506172839506173,0.4923076923076923,0.4772727272727273,0.3333333333333333
2020-02-08-16-st-francis-nySt. Francis (NY),2020-02-08-16-st-francis-ny,"February 8, 2020","Pope Physical Education Center, Brooklyn Heights, New York",MOUNT-ST-MARYS,Mount St. Mary's,Home,ST-FRANCIS-NY,St. Francis (NY),St. Francis (NY),ST-FRANCIS-NY,MOUNT-ST-MARYS,St. Francis (NY),Mount St. Mary's,0.4740582800284293,0.4993514915693904,0.5007639419404125,0.43478260869565216,0.4594281298299845,0.5098039215686274,0.48671875,0.43478260869565216
2020-03-07-20-alabama-birminghamUAB,2020-03-07-20-alabama-birmingham,"March 7, 2020","Bartow Arena, Birmingham, Alabama",OLD-DOMINION,Old Dominion,Home,ALABAMA-BIRMINGHAM,Alabama-Birmingham,UAB,ALABAMA-BIRMINGHAM,OLD-DOMINION,UAB,Old Dominion,0.499074645280691,0.5560391730141458,0.4860202260559191,0.5666666666666667,0.4537088678192973,0.5413424124513618,0.4777167277167277,0.43333333333333335
2019-12-07-20-virginia-commonwealthVirginia Commonwealth,2019-12-07-20-virginia-commonwealth,"December 7, 2019","Stuart Siegel Center, Richmond, Virginia",OLD-DOMINION,Old Dominion,Home,VIRGINIA-COMMONWEALTH,VCU,Virginia Commonwealth,VIRGINIA-COMMONWEALTH,OLD-DOMINION,Virginia Commonwealth,Old Dominion,0.5098039215686274,0.4841269841269841,0.463882618510158,0.75,0.4341864716636197,0.5153970826580226,0.4819915254237288,0.3333333333333333
2019-12-03-19-william-maryWilliam & Mary,2019-12-03-19-william-mary,"December 3, 2019","Kaplan Arena at William and Mary Hall, Williamsburg, Virginia",OLD-DOMINION,Old Dominion,Home,WILLIAM-MARY,William & Mary,William & Mary,WILLIAM-MARY,OLD-DOMINION,William & Mary,Old Dominion,0.5730337078651685,0.5168986083499006,0.4920792079207921,0.625,0.4514462809917356,0.5185185185185185,0.486873508353222,0.375
2019-11-25-17-old-dominionGeorge Mason,2019-11-25-17-old-dominion,"November 25, 2019","John Gray Gymnasium, Grand Cayman",OLD-DOMINION,Old Dominion,Away,GEORGE-MASON,George Mason,George Mason,GEORGE-MASON,OLD-DOMINION,George Mason,Old Dominion,0.4716216216216216,0.5195402298850574,0.4454787234042553,0.8333333333333334,0.4537037037037037,0.5497237569060773,0.4927007299270073,0.6
2020-02-15-14-north-texasNorth Texas,2020-02-15-14-north-texas,"February 15, 2020","UNT Coliseum, Denton, Texas",OLD-DOMINION,Old Dominion,Home,NORTH-TEXAS,North Texas,North Texas,NORTH-TEXAS,OLD-DOMINION,North Texas,Old Dominion,0.568,0.5275035260930888,0.4871309613928842,0.6538461538461539,0.4494201030927835,0.5392433653303218,0.4750889679715303,0.4230769230769231
2019-11-26-17-washington-stateWashington State,2019-11-26-17-washington-state,"November 26, 2019","John Gray Gymnasium, Grand Cayman",OLD-DOMINION,Old Dominion,Home,WASHINGTON-STATE,Washington State,Old Dominion,WASHINGTON-STATE,OLD-DOMINION,Washington State,Old Dominion,,,,,0.4496021220159151,0.5306603773584906,0.4890282131661442,0.5
