,Home_Win,boxscore,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
4664,1,2019-01-26-19-cleveland-state,0.4992673992673993,0.5208186309103741,0.5372841444270016,0.2857142857142857,0.5052166934189406,0.4813793103448276,0.5091185410334347,0.2380952380952381
3546,1,2019-01-26-19-columbia,0.5159404888416578,0.4697926059513075,0.4737595419847328,0.5294117647058824,0.5267094017094017,0.5119521912350598,0.5221445221445221,0.3333333333333333
3084,0,2019-01-26-19-eastern-kentucky,0.5046329294369208,0.4844290657439446,0.5299352750809061,0.5,0.4869565217391305,0.4785553047404063,0.5095238095238095,0.3
4680,0,2019-01-26-19-florida-international,0.5217391304347826,0.4486743711760707,0.515282131661442,0.65,0.4840764331210191,0.5349675558759913,0.4885883347421809,0.55
2491,1,2019-01-26-19-george-mason,0.4591078066914498,0.4687010954616588,0.5075757575757576,0.3157894736842105,0.5147717099373321,0.5052377115229654,0.4864391951006124,0.6
1414,1,2019-01-26-19-high-point,0.4573863636363637,0.458852867830424,0.5539927404718693,0.1,0.4878957169459962,0.5556458164094232,0.4985955056179776,0.5263157894736842
966,1,2019-01-26-19-ipfw,0.507949790794979,0.5135542168674698,0.5558751027115859,0.3333333333333333,0.5694952450621801,0.5017229496898691,0.5309575233981282,0.5454545454545454
930,1,2019-01-26-19-missouri-kansas-city,0.5204,0.5288667141838916,0.4655172413793103,0.6190476190476191,0.5108885017421603,0.4539579967689822,0.5431425976385105,0.35
3810,1,2019-01-26-19-northern-kentucky,0.4898373983739837,0.4811387900355872,0.4959709911361805,0.4285714285714285,0.5611658456486043,0.540680473372781,0.4591141396933561,0.8095238095238095
2604,1,2019-01-26-19-pennsylvania,0.4815148782687105,0.4943639291465378,0.5164737310774711,0.4736842105263158,0.5389282103134481,0.4947089947089947,0.468054211035818,0.6470588235294118
4979,1,2019-01-26-19-saint-francis-pa,0.5184124386252046,0.5377218934911243,0.510546875,0.4,0.487794245858762,0.5238866396761134,0.5325389550870759,0.3888888888888889
4286,1,2019-01-26-19-siena,0.4535123966942149,0.4804367606915377,0.5182440136830102,0.2105263157894736,0.5290354330708661,0.4706422018348624,0.5523715415019763,0.4210526315789473
4043,0,2019-01-26-19-stony-brook,0.484228473998295,0.553223388305847,0.4539130434782609,0.85,0.5266841644794401,0.5264012997562957,0.495076096687556,0.75
197,1,2019-01-26-19-toledo,0.5375844594594594,0.4988523335883703,0.4967266775777414,0.7368421052631579,0.542652027027027,0.5281853281853282,0.468801996672213,0.7894736842105263
1429,0,2019-01-26-19-western-carolina,0.5421146953405018,0.5427910562837317,0.5293877551020408,0.2380952380952381,0.5509188361408882,0.6046010064701653,0.478960396039604,0.7619047619047619
1604,1,2019-01-26-19-wofford,0.5250403877221325,0.4874074074074074,0.5097560975609756,0.4761904761904762,0.5736464968152867,0.5684818481848185,0.4995335820895522,0.8
5089,1,2019-01-26-19-wright-state,0.5142439737034331,0.4646464646464646,0.5243902439024389,0.4761904761904762,0.5004105090311987,0.5197827773467805,0.5377777777777778,0.5238095238095238
5371,1,2019-01-26-20-arkansas-pine-bluff,0.4891114982578397,0.4836997725549659,0.5290748898678415,0.4444444444444444,0.4695121951219512,0.481057268722467,0.536036036036036,0.3333333333333333
416,0,2019-01-26-20-california,0.4923444976076555,0.4561717352415027,0.5714285714285714,0.2631578947368421,0.5517241379310345,0.5341328413284133,0.5171428571428571,0.5555555555555556
3715,1,2019-01-26-20-louisiana-lafayette,0.5339673913043478,0.5040983606557377,0.5138050043140638,0.5263157894736842,0.5194054500412882,0.4752704791344668,0.5202874049027895,0.631578947368421
1911,1,2019-01-26-20-mississippi-state,0.5342060810810809,0.5343959731543624,0.4989680082559339,0.7222222222222222,0.5446511627906977,0.5398773006134969,0.4889210019267823,0.7777777777777778
5452,1,2019-01-26-20-murray-state,0.4937555753791258,0.5016556291390728,0.5452286282306164,0.2631578947368421,0.5645604395604396,0.5415973377703827,0.4546742209631728,0.8333333333333334
911,0,2019-01-26-20-northern-arizona,0.5051334702258727,0.4589416058394161,0.5432220039292731,0.2941176470588235,0.5515597920277296,0.5300721732157178,0.510530749789385,0.65
3113,1,2019-01-26-20-northern-iowa,0.4937943262411347,0.4763250883392226,0.4757477768795473,0.45,0.4751131221719457,0.4967741935483871,0.5079143389199255,0.4
100,0,2019-01-26-20-oral-roberts,0.5187353629976581,0.5211565585331452,0.5232646834477498,0.3636363636363637,0.5287891617273497,0.4941815360744764,0.5359160613397902,0.4285714285714285
1285,1,2019-01-26-20-pepperdine,0.5549542048293089,0.5424940428911835,0.4841201716738198,0.6190476190476191,0.5179765886287625,0.4682539682539682,0.5250219490781387,0.45
2375,0,2019-01-26-20-rice,0.5137693631669535,0.5048183839881394,0.5228548516439455,0.4,0.5133276010318143,0.5514240506329114,0.4725472547254725,0.65
589,1,2019-01-26-20-san-diego-state,0.4954044117647059,0.5557418273260687,0.4934518241347053,0.6111111111111112,0.5295566502463054,0.5131348511383538,0.4902534113060429,0.5555555555555556
1049,1,2019-01-26-20-southern-california,0.5055555555555555,0.550191570881226,0.4764862466725821,0.7368421052631579,0.5243492863140218,0.4950570342205323,0.4823825503355705,0.5789473684210527
5118,1,2019-01-26-20-stanford,0.5172248803827751,0.5472197705207414,0.4927466150870406,0.6111111111111112,0.5176252319109462,0.4987893462469734,0.4854576561163387,0.4736842105263158
944,0,2019-01-26-20-texas-pan-american,0.4322033898305085,0.4506041222459133,0.4943231441048035,0.4761904761904762,0.5227858985382631,0.5589660743134087,0.5093320235756386,0.7894736842105263
3271,0,2019-01-26-20-valparaiso,0.5293577981651376,0.5064516129032258,0.4929947460595447,0.6,0.5571672354948806,0.5077881619937694,0.483695652173913,0.75
2855,1,2019-01-26-20-virginia-tech,0.4967532467532468,0.5052888527257934,0.4578598484848485,0.7368421052631579,0.5894268774703557,0.5162882527147088,0.4979013641133264,0.8333333333333334
377,1,2019-01-26-21-montana,0.5474100087796313,0.5238095238095238,0.4699588477366255,0.6842105263157895,0.5553488372093023,0.5017482517482518,0.4776046738072055,0.6842105263157895
456,0,2019-01-26-21-san-jose-state,0.4679878048780488,0.5142348754448398,0.5613382899628253,0.1666666666666666,0.5363545816733067,0.5057268722466961,0.5234301780693533,0.4210526315789473
4822,0,2019-01-26-21-santa-clara,0.5212014134275619,0.5022692889561271,0.4818108326596605,0.5238095238095238,0.5013774104683195,0.5409556313993175,0.4846837944664032,0.7
220,1,2019-01-26-21-texas-el-paso,0.4695652173913044,0.483065953654189,0.5,0.2631578947368421,0.4858934169278997,0.5004122011541632,0.4780743565300286,0.3333333333333333
369,0,2019-01-26-22-cal-poly,0.4828109201213347,0.4624542124542125,0.5127032520325203,0.2352941176470588,0.5085585585585586,0.5,0.4802631578947368,0.3684210526315789
1011,0,2019-01-26-22-california-baptist,0.5391344383057091,0.5201680672268908,0.4744423791821562,0.5555555555555556,0.5099457504520796,0.5353283458021613,0.4879576107899807,0.631578947368421
1360,1,2019-01-26-22-california-irvine,0.5351493848857645,0.5226130653266332,0.5191956124314442,0.3809523809523809,0.491823385118561,0.5474660956459672,0.44625,0.7619047619047619
399,0,2019-01-26-22-long-beach-state,0.4880756578947368,0.4875089221984297,0.4957098283931357,0.4,0.5242954324586978,0.5687992988606485,0.4629080118694362,0.7777777777777778
5247,1,2019-01-26-22-portland-state,0.5179282868525896,0.4991304347826087,0.4995491433724076,0.2222222222222222,0.4701873935264054,0.5650337837837838,0.5239064089521872,0.3888888888888889
5275,0,2019-01-26-22-sacramento-state,0.4847046413502109,0.5096899224806202,0.4930151338766007,0.5,0.4784007352941176,0.468013468013468,0.5555555555555556,0.2777777777777778
4841,1,2019-01-26-22-san-diego,0.5455696202531646,0.5434298440979956,0.4516824849007765,0.85,0.5442291491154171,0.5328125,0.4862660944206009,0.6666666666666666
3913,1,2019-01-26-22-ucla,0.4995744680851064,0.5031201248049922,0.4884341637010676,0.7,0.5134453781512605,0.5387348969438521,0.4748402555910543,0.5263157894736842
4783,1,2019-01-26-23-hawaii,0.4922918807810894,0.4714686623012161,0.5172955974842768,0.2777777777777778,0.5272007912957468,0.5080789946140036,0.5029821073558648,0.6111111111111112
4714,1,2019-01-27-12-providence,0.5217794253938832,0.5514261019878998,0.5195424213536701,0.6111111111111112,0.4929078014184397,0.5220176140912729,0.4940036900369004,0.631578947368421
4686,0,2019-01-27-12-st-johns-ny,0.5558397271952259,0.4780219780219781,0.4932855863921218,0.7894736842105263,0.5270618556701031,0.5304740406320542,0.5024449877750611,0.631578947368421
2392,0,2019-01-27-12-temple,0.5056325823223571,0.4928027095681626,0.5196629213483146,0.7894736842105263,0.5174064403829417,0.5546942291128337,0.4799608993157381,0.85
2550,1,2019-01-27-13-fairfield,0.5410377358490566,0.4661016949152542,0.5398582816651905,0.3888888888888889,0.5187393526405452,0.4697452229299363,0.5359778597785978,0.25
5388,1,2019-01-27-13-purdue,0.5722082283795129,0.5852066715010877,0.4217151848937844,0.9,0.54296875,0.5490026019080659,0.5215264187866928,0.6842105263157895
18,1,2019-01-27-14-illinois-state,0.4971264367816092,0.4895222129086337,0.4888991674375578,0.5789473684210527,0.5038038884192729,0.4868913857677903,0.5085689802913453,0.55
3222,0,2019-01-27-14-jacksonville,0.5164835164835165,0.5021246458923513,0.5086661642803316,0.4285714285714285,0.5873083475298126,0.5340442986054142,0.4578368469294226,0.8095238095238095
2567,1,2019-01-27-14-massachusetts,0.4703389830508475,0.5274542429284526,0.4662638469284995,0.6111111111111112,0.5190045248868779,0.510530749789385,0.5013966480446927,0.3684210526315789
4369,1,2019-01-27-14-quinnipiac,0.4790136411332634,0.4995269631031221,0.5336842105263158,0.3333333333333333,0.5079129574678536,0.5034602076124568,0.5189289012003694,0.5
4337,1,2019-01-27-14-rider,0.5317220543806647,0.4863195057369815,0.5308457711442786,0.3684210526315789,0.5171325518485121,0.4962655601659751,0.5396749521988528,0.5555555555555556
1129,0,2019-01-27-14-tulsa,0.5128816793893131,0.4705882352941176,0.4794979079497908,0.6,0.5155071248952221,0.5540838852097131,0.4165923282783229,0.95
2136,1,2019-01-27-14-villanova,0.5153429602888087,0.4954204829308909,0.4936536718041705,0.631578947368421,0.5525070955534531,0.539612676056338,0.5042293233082706,0.7894736842105263
3209,1,2019-01-27-16-loyola-il,0.5273069679849339,0.5028759244042728,0.4922547332185887,0.5,0.5582329317269076,0.5079787234042553,0.5014285714285714,0.6
2433,1,2019-01-27-16-memphis,0.5359342915811088,0.5265448215839861,0.4452830188679245,0.8333333333333334,0.5195996663886572,0.5164835164835165,0.5030567685589521,0.631578947368421
2027,1,2019-01-27-16-njit,0.4474903474903475,0.4855994641661085,0.5039808917197452,0.3636363636363637,0.5082179930795848,0.4883061658398299,0.4629629629629629,0.7619047619047619
5153,0,2019-01-27-16-stetson,0.4555388093443858,0.4649243466299862,0.5532168387609213,0.1904761904761904,0.5535102739726028,0.5279747832939322,0.4757709251101322,0.7894736842105263
4609,1,2019-01-27-17-florida-gulf-coast,0.5328113348247576,0.5043017868960953,0.4923237962316818,0.4090909090909091,0.5166251039068994,0.4793698424606152,0.5391236306729265,0.3333333333333333
4434,1,2019-01-27-17-minnesota,0.5468611847922192,0.5191256830601093,0.5004081632653061,0.8,0.4857798165137615,0.5274193548387097,0.486036036036036,0.7368421052631579
2767,0,2019-01-27-18-miami-fl,0.5293551491819056,0.4850809889173061,0.5063405797101449,0.5,0.5074758135444152,0.5475382003395586,0.4918269230769231,0.7368421052631579
5551,1,2019-01-27-20-oregon,0.5394853593611357,0.4796416938110749,0.5423728813559322,0.4210526315789473,0.510757717492984,0.5219638242894057,0.4751945525291829,0.5789473684210527
5260,1,2019-01-28-14-northern-arizona,0.507295719844358,0.4877843302443134,0.4932692307692308,0.5294117647058824,0.4990243902439024,0.4553264604810997,0.541241890639481,0.2777777777777778
710,1,2019-01-28-19-coppin-state,0.4846774193548387,0.5388349514563107,0.4618196588139724,0.4,0.4324654190398698,0.4768300873069174,0.5215909090909091,0.1363636363636363
2737,1,2019-01-28-19-howard,0.4227879799666111,0.4411552346570397,0.5592436974789916,0.1363636363636363,0.4759475218658892,0.4817470664928292,0.4965934897804694,0.4285714285714285
3331,0,2019-01-28-19-morgan-state,0.4378930817610063,0.4595588235294117,0.5163179916317991,0.4,0.4884547069271759,0.4667747163695301,0.5082644628099173,0.3333333333333333
772,0,2019-01-28-19-notre-dame,0.4799672935404742,0.5013888888888889,0.4856,0.55,0.5380047505938242,0.5562770562770563,0.436046511627907,0.8947368421052632
2917,0,2019-01-28-19-savannah-state,0.466715976331361,0.4480651731160896,0.5695488721804511,0.2631578947368421,0.5188762071992976,0.5487305487305487,0.4936936936936937,0.45
5302,1,2019-01-28-20-alabama-am,0.4617863720073665,0.491579791499599,0.508364312267658,0.3157894736842105,0.4424083769633508,0.4549050632911392,0.5521305530371714,0.15
3747,1,2019-01-28-20-alabama-state,0.4949402023919043,0.4758203799654577,0.5696798493408662,0.15,0.4809474768280124,0.4886877828054298,0.5141955835962145,0.4117647058823529
1179,0,2019-01-28-20-arkansas-pine-bluff,0.4780114722753346,0.4840871021775545,0.5355113636363636,0.3684210526315789,0.4660194174757282,0.4557877813504823,0.5324612403100775,0.4210526315789473
1237,0,2019-01-28-20-mississippi-valley-state,0.4254787676935887,0.4567099567099567,0.5536885245901639,0.15,0.4908713692946058,0.4825834542815675,0.5334168755221387,0.4210526315789473
3352,0,2019-01-28-21-oklahoma,0.5118043844856661,0.5205479452054794,0.4501594896331738,0.75,0.504516711833785,0.5506276150627615,0.4786614936954413,0.6842105263157895
3954,1,2019-01-28-21-texas-tech,0.5380824372759857,0.5410903173311635,0.4536036036036036,0.7894736842105263,0.5250463821892394,0.5305280528052805,0.4090476190476191,0.8
4741,1,2019-01-29-18-northern-illinois,0.4890638670166229,0.5412130637636081,0.5111706881143878,0.5789473684210527,0.5566439522998297,0.5399673735725938,0.5180616740088105,0.55
1846,0,2019-01-29-18-south-carolina,0.4805867126833477,0.5063694267515924,0.4861111111111111,0.5263157894736842,0.5621172353455818,0.5471246006389776,0.4539473684210527,0.9473684210526316
1671,1,2019-01-29-19-arkansas,0.5288007554296507,0.5387596899224806,0.4650238473767885,0.5263157894736842,0.5099826388888888,0.4889937106918239,0.4820466786355476,0.5789473684210527
2791,1,2019-01-29-19-buffalo,0.5540190146931719,0.5254872563718139,0.4765314240254575,0.55,0.5369664634146342,0.5177304964539007,0.4791144527986633,0.9
183,1,2019-01-29-19-central-michigan,0.5029093931837074,0.5257270693512305,0.5139358108108109,0.45,0.5306772908366534,0.4942446043165468,0.4941950464396285,0.7
624,0,2019-01-29-19-georgia-tech,0.5089707271010387,0.4943181818181818,0.4339457567804024,0.55,0.5366141732283465,0.5727002967359051,0.4863130881094953,0.7894736842105263
2728,0,2019-01-29-19-liberty,0.5878986099754702,0.5302911093627065,0.4606986899563319,0.8181818181818182,0.5542414355628059,0.5260029717682021,0.4708818635607322,0.8
310,1,2019-01-29-19-maryland,0.4871111111111111,0.5024390243902439,0.4721461187214612,0.6,0.5361394557823129,0.5764258555133079,0.4740680713128039,0.7619047619047619
5014,0,2019-01-29-19-miami-oh,0.5224719101123596,0.5265210608424337,0.5057471264367817,0.55,0.5374800637958532,0.5312046444121916,0.4658287509819325,0.8
2774,0,2019-01-29-19-north-carolina-state,0.5574845679012346,0.5587326120556414,0.4833032490974729,0.8,0.5555555555555556,0.5572916666666666,0.421025641025641,0.9473684210526316
4099,1,2019-01-29-19-texas,0.5335570469798657,0.5079250720461095,0.4735364875701684,0.8,0.5050420168067227,0.5102817974105103,0.4824561403508772,0.55
1901,1,2019-01-29-20-alabama,0.5486725663716814,0.5393634840871022,0.4958601655933762,0.7894736842105263,0.5117967332123412,0.5413654618473895,0.4946476360392506,0.631578947368421
2613,1,2019-01-29-20-dayton,0.4779847586790855,0.4981046247156937,0.5177065767284992,0.45,0.5636771300448431,0.5265273311897106,0.4903117101937658,0.65
40,0,2019-01-29-20-nebraska,0.5276595744680851,0.4892988929889298,0.4345238095238095,0.65,0.5491228070175439,0.5087719298245614,0.4547848990342406,0.7
3269,0,2019-01-29-20-valparaiso,0.5226480836236934,0.5045871559633027,0.4949706621961442,0.5714285714285714,0.5292372881355932,0.5074393108848865,0.5322153574580759,0.4761904761904762
801,1,2019-01-29-21-clemson,0.4964726631393298,0.5014471780028944,0.4469572368421053,0.6,0.5182341650671785,0.5441819772528433,0.5043310875842156,0.5789473684210527
495,0,2019-01-29-21-colorado-state,0.5366607773851589,0.4946483180428135,0.5323624595469255,0.4,0.530373831775701,0.5199645075421473,0.4995274102079395,0.45
4468,1,2019-01-29-21-michigan,0.5303317535545023,0.5204336947456214,0.4666988416988417,0.6842105263157895,0.5254163014899211,0.5262321144674086,0.4366576819407008,0.95
1927,0,2019-01-29-21-vanderbilt,0.5129509713228492,0.5123309466984884,0.479328165374677,0.4736842105263158,0.5329067641681902,0.5701320132013201,0.4815647482014389,0.8421052631578947
580,0,2019-01-29-23-nevada-las-vegas,0.4982653946227234,0.5493630573248408,0.4995559502664298,0.5789473684210527,0.5346283783783784,0.5209895052473763,0.4661016949152542,0.95
4247,0,2019-01-30-18-butler,0.5362673186634067,0.4913793103448276,0.5116279069767442,0.5714285714285714,0.5386493083807974,0.5472242249459265,0.462234461054288,0.8571428571428571
1834,1,2019-01-30-18-florida,0.5481651376146789,0.5379858657243817,0.4876260311640697,0.7368421052631579,0.5004553734061931,0.5051457975986278,0.472306143001007,0.5789473684210527
3663,1,2019-01-30-19-boston-university,0.5418825561312608,0.4414850686037127,0.5221932114882507,0.5714285714285714,0.5266558966074314,0.508235294117647,0.5223628691983122,0.4285714285714285
3613,1,2019-01-30-19-bucknell,0.4556672760511883,0.5233415233415234,0.5186219739292365,0.3157894736842105,0.5279965004374453,0.4797507788161994,0.5012376237623762,0.6
2947,1,2019-01-30-19-charleston-southern,0.5403521643433602,0.4934797529169526,0.5164247517188694,0.5652173913043478,0.4867894315452362,0.5145554681353265,0.5294396961063628,0.4210526315789473
3668,1,2019-01-30-19-colgate,0.5065184049079755,0.4837799717912553,0.5250403877221325,0.5238095238095238,0.5267857142857143,0.5333827893175074,0.4931118314424635,0.5714285714285714
2558,1,2019-01-30-19-duquesne,0.4752475247524752,0.5273311897106109,0.4736590038314176,0.5789473684210527,0.5046728971962616,0.4899925871015567,0.4957662997459779,0.7
3110,0,2019-01-30-19-evansville,0.4962089300758214,0.4751344086021506,0.4780262143407864,0.4285714285714285,0.4803921568627451,0.5022796352583586,0.4865350089766607,0.4761904761904762
2116,1,2019-01-30-19-gardner-webb,0.4880212954747116,0.5571870170015456,0.4982174688057041,0.55,0.5464638157894737,0.509009009009009,0.4727126805778491,0.5714285714285714
2689,1,2019-01-30-19-george-washington,0.4957044673539519,0.4887278582930757,0.4917635658914729,0.45,0.4571932921447485,0.4725519287833828,0.5055225148683092,0.3
4031,1,2019-01-30-19-hartford,0.4949579831932773,0.4428672817601135,0.5,0.2857142857142857,0.5212044105173876,0.4586583463338533,0.5194054500412882,0.4761904761904762
246,1,2019-01-30-19-iowa-state,0.485531914893617,0.5348148148148149,0.4978298611111111,0.45,0.5581297388374052,0.5136399064692128,0.4740425531914894,0.75
1349,1,2019-01-30-19-ipfw,0.4960629921259842,0.4778898370830101,0.5004351610095735,0.4285714285714285,0.5708798882681564,0.4990059642147117,0.5348756906077348,0.5652173913043478
5150,1,2019-01-30-19-jacksonville,0.4522955523672884,0.4670150228608753,0.5539104024297646,0.1818181818181818,0.516566265060241,0.5040983606557377,0.5119912790697675,0.4090909090909091
4610,1,2019-01-30-19-kennesaw-state,0.5330021291696239,0.5022194039315155,0.4953239812959252,0.391304347826087,0.4024193548387097,0.485929993136582,0.5333598093725179,0.1428571428571428
1106,1,2019-01-30-19-la-salle,0.5233564013840829,0.5093572009764036,0.5048975957257347,0.4,0.4681558935361217,0.4661319073083779,0.5236382322713258,0.2222222222222222
2935,0,2019-01-30-19-longwood,0.5043341213553979,0.5187870797626896,0.4708955223880597,0.5652173913043478,0.4800974817221771,0.5104693140794224,0.4619834710743802,0.4736842105263158
1263,1,2019-01-30-19-loyola-il,0.4776824034334764,0.4996191926884997,0.5097087378640777,0.4285714285714285,0.5627996164908916,0.5093856655290102,0.4995429616087752,0.6190476190476191
3627,0,2019-01-30-19-loyola-md,0.5120833333333333,0.48256735340729,0.5476575121163166,0.3809523809523809,0.5257281553398059,0.4872637633525062,0.4649042844120328,0.5263157894736842
4046,1,2019-01-30-19-maryland-baltimore-county,0.4795918367346938,0.5505698005698005,0.4548092868988392,0.8095238095238095,0.5064308681672026,0.5018504811250926,0.499137187230371,0.5909090909090909
4018,0,2019-01-30-19-massachusetts-lowell,0.5480384307445957,0.495970695970696,0.5072078907435509,0.5714285714285714,0.4890254609306409,0.4865506329113924,0.5299727520435967,0.1428571428571428
2755,0,2019-01-30-19-miami-fl,0.5269652650822669,0.4820846905537459,0.5138648180242634,0.4736842105263158,0.5929245283018868,0.5183098591549296,0.4950396825396826,0.8421052631578947
5352,1,2019-01-30-19-middle-tennessee,0.5154975530179445,0.5471698113207547,0.4797936371453138,0.6666666666666666,0.4660314830157415,0.514747191011236,0.5113993710691824,0.2380952380952381
3562,0,2019-01-30-19-new-hampshire,0.4580388692579505,0.4794952681388013,0.515972894482091,0.1578947368421052,0.4858853721129171,0.5003779289493575,0.5263598326359833,0.2857142857142857
4181,1,2019-01-30-19-niagara,0.4932003626473255,0.4632952691680261,0.5351919561243145,0.4210526315789473,0.4799528301886792,0.4933333333333334,0.5255417956656346,0.4761904761904762
1221,1,2019-01-30-19-njit,0.5189423835832676,0.4824874910650465,0.5390044576523031,0.3636363636363637,0.5078577336641853,0.4901828029790115,0.4612730061349693,0.7727272727272727
1496,1,2019-01-30-19-north-carolina-asheville,0.4901531728665208,0.4679144385026738,0.4965831435079727,0.2608695652173913,0.459009009009009,0.4565560821484992,0.5510822510822511,0.0952380952380952
2106,0,2019-01-30-19-radford,0.5476190476190477,0.5268138801261829,0.5125868055555556,0.7142857142857143,0.5366666666666666,0.4867601246105919,0.5175517551755175,0.55
2341,1,2019-01-30-19-rutgers,0.5379746835443038,0.5200945626477541,0.4751054852320675,0.6,0.4597550306211723,0.5367362722351121,0.4903136531365314,0.5263157894736842
2625,0,2019-01-30-19-saint-louis,0.4615044247787611,0.5501474926253688,0.4530386740331492,0.7,0.5309372156505915,0.4475,0.5355855855855856,0.35
2354,1,2019-01-30-19-seton-hall,0.4894514767932489,0.5220700152207002,0.4929701230228471,0.65,0.5107758620689655,0.4928797468354431,0.5004306632213609,0.6
4235,1,2019-01-30-19-stephen-f-austin,0.5058139534883721,0.4763271162123386,0.5023809523809524,0.4761904761904762,0.5,0.5172101449275363,0.5080808080808081,0.5555555555555556
1863,1,2019-01-30-20-auburn,0.5158811475409836,0.515017667844523,0.48685540950455,0.5555555555555556,0.5385239253852393,0.5317269076305221,0.505859375,0.6842105263157895
2840,0,2019-01-30-20-boston-college,0.5038498556304138,0.4991869918699187,0.4777070063694268,0.6111111111111112,0.4942630185348632,0.5027322404371585,0.4669384057971014,0.7
288,0,2019-01-30-20-creighton,0.6055743243243243,0.508716323296355,0.5392648287385129,0.6,0.5480384307445957,0.4766493699036323,0.4974597798475868,0.75
4707,0,2019-01-30-20-depaul,0.5194174757281553,0.5474631751227496,0.5144665461121157,0.5789473684210527,0.5565022421524664,0.5404503753127606,0.5,0.8
5522,0,2019-01-30-20-drake,0.5564186426819296,0.5088757396449705,0.4796650717703349,0.7619047619047619,0.5072756669361358,0.4859002169197397,0.5090759075907589,0.5714285714285714
1700,0,2019-01-30-20-incarnate-word,0.5044776119402985,0.4631185807656396,0.5488929889298892,0.3,0.4986595174262735,0.5164835164835165,0.5604914933837429,0.2777777777777778
3450,0,2019-01-30-20-lafayette,0.5186470078057241,0.4881244881244881,0.5304770318021201,0.2631578947368421,0.5795246800731262,0.4979625101874491,0.4946325350949629,0.6842105263157895
4916,1,2019-01-30-20-new-orleans,0.4434042553191489,0.4827833572453372,0.5012701100762066,0.35,0.4855643044619423,0.4845024469820554,0.4925994449583719,0.5263157894736842
3945,0,2019-01-30-20-nicholls-state,0.4964285714285714,0.4726077428780132,0.4934747145187602,0.5,0.5004156275976724,0.5459459459459459,0.5,0.45
1753,0,2019-01-30-20-southeastern-louisiana,0.4820075757575758,0.5066006600660066,0.5,0.4,0.498360655737705,0.5,0.4796594134342479,0.6
1772,1,2019-01-30-20-tulsa,0.5189873417721519,0.5220313666915609,0.4995843724023275,0.65,0.510899182561308,0.462882096069869,0.4809372517871327,0.5714285714285714
751,0,2019-01-30-20-wake-forest,0.4716542750929368,0.5331125827814569,0.5178735105407882,0.4210526315789473,0.5301573426573427,0.5387509405568096,0.4827734711455642,0.75
4421,1,2019-01-30-21-minnesota,0.4952114924181963,0.4784,0.5324248120300752,0.3,0.4930191972076789,0.5231839258114374,0.4931565440547476,0.75
16,1,2019-01-30-21-southern-illinois,0.4981634527089073,0.4915390813859791,0.4933920704845815,0.55,0.5244122965641953,0.5011895321173672,0.4987593052109181,0.4761904761904762
1874,0,2019-01-30-21-texas-am,0.4947867298578199,0.5178997613365155,0.4848619768477293,0.4444444444444444,0.5401746724890829,0.5430194805194806,0.4941808415398389,0.8421052631578947
455,1,2019-01-30-21-utah-state,0.4676498572787821,0.5146818923327896,0.5499569336778639,0.1578947368421052,0.5393835616438356,0.5808197989172467,0.4489082969432314,0.75
1004,1,2019-01-30-21-utah-valley,0.5427312775330396,0.5181013676588898,0.4798598949211909,0.5263157894736842,0.5589464882943144,0.5202057310800882,0.4918414918414918,0.6818181818181818
139,1,2019-01-30-21-wichita-state,0.514486391571554,0.5419847328244275,0.503857280617165,0.631578947368421,0.4639756944444444,0.5141700404858299,0.5009551098376314,0.4210526315789473
537,0,2019-01-30-21-wyoming,0.4802123552123552,0.4427662957074721,0.5122985581000848,0.25,0.5388437217705511,0.5183075671277462,0.4700093720712277,0.7368421052631579
1036,1,2019-01-30-22-cal-state-fullerton,0.5322706065318819,0.4822848879248012,0.5250748502994012,0.4285714285714285,0.5116782006920415,0.5045248868778279,0.4796511627906977,0.4
608,1,2019-01-30-22-san-diego-state,0.5261707988980716,0.5036378334680679,0.5198412698412699,0.45,0.5340485074626866,0.5161825726141079,0.4935838680109991,0.5789473684210527
5555,0,2019-01-30-22-washington-state,0.5421994884910486,0.4804075235109718,0.5465587044534413,0.4,0.5200481154771451,0.5433017591339648,0.4707890743550834,0.55
133,1,2019-01-30-23-washington,0.5223820943245404,0.4895908111988514,0.4764752791068581,0.6,0.5348837209302325,0.4917218543046358,0.4557640750670242,0.8
4283,1,2019-01-31-17-fairleigh-dickinson,0.5084459459459459,0.5151739452257587,0.4958711808422791,0.5,0.5343915343915344,0.4799666110183639,0.5249772933696639,0.45
3093,1,2019-01-31-19-appalachian-state,0.5199843260188087,0.4765051395007342,0.5213537469782433,0.65,0.5243902439024389,0.4784828592268417,0.5200163398692811,0.3
4126,1,2019-01-31-19-central-connecticut-state,0.4850039463299132,0.5066294487090021,0.4709840201850294,0.6190476190476191,0.4836467702371218,0.4933530280649926,0.5213464696223317,0.3809523809523809
211,0,2019-01-31-19-charlotte,0.4681069958847737,0.4813559322033898,0.4972375690607735,0.25,0.5189456342668863,0.5063829787234042,0.5244274809160305,0.3809523809523809
1559,0,2019-01-31-19-citadel,0.5475339528234453,0.4703135423615744,0.5287900874635568,0.5,0.551617873651772,0.5149308084486526,0.4939710610932476,0.7619047619047619
