,arena,boxscore_index,date,datetime,game,location,opponent_abbr,opponent_conference,opponent_name,opponent_rank,overtimes,points_against,points_for,result,season_losses,season_wins,streak,time,type
2009-11-29-colorado-state,Moby Arena,2009-11-29-colorado-state,"Sun, Nov 29, 2009",2009-11-29,6,Home,san-francisco,WCC,San Francisco,,2,75,91,Win,2,4,W 2,,Reg
2009-12-01-northern-colorado,Butler Hancock Sports Pavilion,2009-12-01-northern-colorado,"Tue, Dec 1, 2009",2009-12-01,7,Away,northern-colorado,Big Sky,Northern Colorado,,0,70,63,Loss,3,4,L 1,,Reg
2009-12-05-colorado-state,Moby Arena,2009-12-05-colorado-state,"Sat, Dec 5, 2009",2009-12-05,8,Home,denver,Sun Belt,Denver,,0,59,64,Win,3,5,W 1,,Reg
2009-12-10-colorado-state,Moby Arena,2009-12-10-colorado-state,"Thu, Dec 10, 2009",2009-12-10,9,Home,colorado,Big 12,Colorado,,0,62,77,Win,3,6,W 2,,Reg
2009-12-12-colorado-state,Moby Arena,2009-12-12-colorado-state,"Sat, Dec 12, 2009",2009-12-12,10,Home,montana,Big Sky,Montana,,0,61,62,Win,3,7,W 3,,Reg
2009-12-20-colorado-state,Moby Arena,2009-12-20-colorado-state,"Sun, Dec 20, 2009",2009-12-20,11,Home,northern-arizona,Big Sky,Northern Arizona,,0,56,64,Win,3,8,W 4,,Reg
2009-12-22-ucla,Pauley Pavilion,2009-12-22-ucla,"Tue, Dec 22, 2009",2009-12-22,12,Away,ucla,Pac-10,UCLA,,0,75,63,Loss,4,8,L 1,,Reg
2009-12-28-fresno-state,Save Mart Center,2009-12-28-fresno-state,"Mon, Dec 28, 2009",2009-12-28,13,Away,fresno-state,WAC,Fresno State,,0,73,50,Loss,5,8,L 2,,Reg
2009-12-31-colorado-state,Moby Arena,2009-12-31-colorado-state,"Thu, Dec 31, 2009",2009-12-31,14,Home,yale,Ivy,Yale,,0,71,93,Win,5,9,W 1,,Reg
2010-01-06-wyoming,Arena-Auditorium,2010-01-06-wyoming,"Wed, Jan 6, 2010",2010-01-06,15,Away,wyoming,MWC,Wyoming,,0,73,83,Win,5,10,W 2,,Reg
2010-01-09-colorado-state,Moby Arena,2010-01-09-colorado-state,"Sat, Jan 9, 2010",2010-01-09,16,Home,air-force,MWC,Air Force,,0,48,70,Win,5,11,W 3,,Reg
2010-01-16-brigham-young,Marriott Center,2010-01-16-brigham-young,"Sat, Jan 16, 2010",2010-01-16,17,Away,brigham-young,MWC,Brigham Young,18,0,91,47,Loss,6,11,L 1,,Reg
2010-01-20-colorado-state,Moby Arena,2010-01-20-colorado-state,"Wed, Jan 20, 2010",2010-01-20,18,Home,nevada-las-vegas,MWC,Nevada-Las Vegas,,0,80,72,Loss,7,11,L 2,,Reg
2010-01-23-new-mexico,The Pit/Bob King Court,2010-01-23-new-mexico,"Sat, Jan 23, 2010",2010-01-23,19,Away,new-mexico,MWC,New Mexico,,0,82,64,Loss,8,11,L 3,,Reg
2010-01-27-colorado-state,Moby Arena,2010-01-27-colorado-state,"Wed, Jan 27, 2010",2010-01-27,20,Home,texas-christian,MWC,TCU,,0,57,63,Win,8,12,W 1,,Reg
2010-01-30-colorado-state,Moby Arena,2010-01-30-colorado-state,"Sat, Jan 30, 2010",2010-01-30,21,Home,san-diego-state,MWC,San Diego State,,0,64,52,Loss,9,12,L 1,,Reg
2010-02-03-utah,Jon M. Huntsman Center,2010-02-03-utah,"Wed, Feb 3, 2010",2010-02-03,22,Away,utah,MWC,Utah,,0,50,65,Win,9,13,W 1,,Reg
2010-02-06-colorado-state,Moby Arena,2010-02-06-colorado-state,"Sat, Feb 6, 2010",2010-02-06,23,Home,wyoming,MWC,Wyoming,,0,64,80,Win,9,14,W 2,,Reg
2010-02-09-air-force,Clune Arena,2010-02-09-air-force,"Tue, Feb 9, 2010",2010-02-09,24,Away,air-force,MWC,Air Force,,0,47,51,Win,9,15,W 3,,Reg
2010-02-17-colorado-state,Moby Arena,2010-02-17-colorado-state,"Wed, Feb 17, 2010",2010-02-17,25,Home,brigham-young,MWC,Brigham Young,16,0,92,70,Loss,10,15,L 1,,Reg
2010-02-20-nevada-las-vegas,Thomas & Mack Center,2010-02-20-nevada-las-vegas,"Sat, Feb 20, 2010",2010-02-20,26,Away,nevada-las-vegas,MWC,Nevada-Las Vegas,,0,70,39,Loss,11,15,L 2,,Reg
2010-02-23-colorado-state,Moby Arena,2010-02-23-colorado-state,"Tue, Feb 23, 2010",2010-02-23,27,Home,new-mexico,MWC,New Mexico,10,0,72,66,Loss,12,15,L 3,,Reg
2010-02-27-texas-christian,Daniel-Meyer Coliseum,2010-02-27-texas-christian,"Sat, Feb 27, 2010",2010-02-27,28,Away,texas-christian,MWC,TCU,,0,73,67,Loss,13,15,L 4,,Reg
2010-03-03-san-diego-state,Viejas Arena,2010-03-03-san-diego-state,"Wed, Mar 3, 2010",2010-03-03,29,Away,san-diego-state,MWC,San Diego State,,0,68,55,Loss,14,15,L 5,,Reg
2010-03-06-colorado-state,Moby Arena,2010-03-06-colorado-state,"Sat, Mar 6, 2010",2010-03-06,30,Home,utah,MWC,Utah,,0,67,76,Win,14,16,W 1,,Reg
2010-03-11-colorado-state,Thomas & Mack Center,2010-03-11-colorado-state,"Thu, Mar 11, 2010",2010-03-11,31,Neutral,san-diego-state,MWC,San Diego State,,0,72,71,Loss,15,16,L 1,,Conf-Tourney
2010-03-17-morehead-state,Ellis T. Johnson Arena,2010-03-17-morehead-state,"Wed, Mar 17, 2010",2010-03-17,32,Away,morehead-state,OVC,Morehead State,,0,74,60,Loss,16,16,L 2,,CBI
2009-11-13-colorado,Coors Events/Conference Center,2009-11-13-colorado,"Fri, Nov 13, 2009",2009-11-13,1,Home,arkansas-pine-bluff,SWAC,Arkansas-Pine Bluff,,0,72,88,Win,0,1,W 1,,Reg
2009-11-16-colorado,Coors Events/Conference Center,2009-11-16-colorado,"Mon, Nov 16, 2009",2009-11-16,2,Home,coppin-state,MEAC,Coppin State,,0,58,82,Win,0,2,W 2,,Reg
2009-11-18-colorado,Coors Events/Conference Center,2009-11-18-colorado,"Wed, Nov 18, 2009",2009-11-18,3,Home,texas-southern,SWAC,Texas Southern,,0,77,88,Win,0,3,W 3,,Reg
2009-11-23-colorado,Lahaina Civic Center,2009-11-23-colorado,"Mon, Nov 23, 2009",2009-11-23,4,Neutral,gonzaga,WCC,Gonzaga,,0,76,72,Loss,1,3,L 1,,Reg
2009-11-24-colorado,Lahaina Civic Center,2009-11-24-colorado,"Tue, Nov 24, 2009",2009-11-24,5,Neutral,arizona,Pac-10,Arizona,,1,91,87,Loss,2,3,L 2,,Reg
2009-11-25-chaminade,Lahaina Civic Center,2009-11-25-chaminade,"Wed, Nov 25, 2009",2009-11-25,6,Neutral,Chaminade,Non-DI School,Chaminade,,0,58,73,Win,2,4,W 1,,Reg
2009-12-01-colorado,Coors Events/Conference Center,2009-12-01-colorado,"Tue, Dec 1, 2009",2009-12-01,7,Home,san-francisco,WCC,San Francisco,,0,54,78,Win,2,5,W 2,,Reg
2009-12-04-oregon-state,Gill Coliseum,2009-12-04-oregon-state,"Fri, Dec 4, 2009",2009-12-04,8,Away,oregon-state,Pac-10,Oregon State,,0,74,69,Loss,3,5,L 1,,Reg
2009-12-07-colorado,Coors Events/Conference Center,2009-12-07-colorado,"Mon, Dec 7, 2009",2009-12-07,9,Home,Colorado Christian,Non-DI School,Colorado Christian,,0,65,84,Win,3,6,W 1,,Reg
2009-12-10-colorado-state,Moby Arena,2009-12-10-colorado-state,"Thu, Dec 10, 2009",2009-12-10,10,Away,colorado-state,MWC,Colorado State,,0,77,62,Loss,4,6,L 1,,Reg
2009-12-22-colorado,Coors Events/Conference Center,2009-12-22-colorado,"Tue, Dec 22, 2009",2009-12-22,11,Home,cal-state-northridge,Big West,Cal State Northridge,,0,58,92,Win,4,7,W 1,,Reg
2009-12-29-colorado,Coors Events/Conference Center,2009-12-29-colorado,"Tue, Dec 29, 2009",2009-12-29,12,Home,yale,Ivy,Yale,,0,59,70,Win,4,8,W 2,,Reg
2010-01-02-tulsa,Donald W. Reynolds Center,2010-01-02-tulsa,"Sat, Jan 2, 2010",2010-01-02,13,Away,tulsa,CUSA,Tulsa,,0,84,59,Loss,5,8,L 1,,Reg
2010-01-05-colorado,Coors Events/Conference Center,2010-01-05-colorado,"Tue, Jan 5, 2010",2010-01-05,14,Home,miami-oh,MAC,Miami (OH),,0,65,67,Win,5,9,W 1,,Reg
2010-01-09-texas,Frank Erwin Center,2010-01-09-texas,"Sat, Jan 9, 2010",2010-01-09,15,Away,texas,Big 12,Texas,2,0,103,86,Loss,6,9,L 1,,Reg
2010-01-12-colorado,Coors Events/Conference Center,2010-01-12-colorado,"Tue, Jan 12, 2010",2010-01-12,16,Home,baylor,Big 12,Baylor,22,0,71,78,Win,6,10,W 1,,Reg
2010-01-16-colorado,Coors Events/Conference Center,2010-01-16-colorado,"Sat, Jan 16, 2010",2010-01-16,17,Home,kansas-state,Big 12,Kansas State,13,0,87,81,Loss,7,10,L 1,,Reg
2010-01-20-oklahoma-state,Gallagher-Iba Arena,2010-01-20-oklahoma-state,"Wed, Jan 20, 2010",2010-01-20,18,Away,oklahoma-state,Big 12,Oklahoma State,,0,90,78,Loss,8,10,L 2,,Reg
2010-01-23-texas-am,Reed Arena,2010-01-23-texas-am,"Sat, Jan 23, 2010",2010-01-23,19,Away,texas-am,Big 12,Texas A&M,,0,67,63,Loss,9,10,L 3,,Reg
2010-01-27-colorado,Coors Events/Conference Center,2010-01-27-colorado,"Wed, Jan 27, 2010",2010-01-27,20,Home,nebraska,Big 12,Nebraska,,0,60,72,Win,9,11,W 1,,Reg
2010-01-30-iowa-state,James H. Hilton Coliseum,2010-01-30-iowa-state,"Sat, Jan 30, 2010",2010-01-30,21,Away,iowa-state,Big 12,Iowa State,,0,64,63,Loss,10,11,L 1,,Reg
2010-02-03-colorado,Coors Events/Conference Center,2010-02-03-colorado,"Wed, Feb 3, 2010",2010-02-03,22,Home,kansas,Big 12,Kansas,1,1,72,66,Loss,11,11,L 2,,Reg
2010-02-06-colorado,Coors Events/Conference Center,2010-02-06-colorado,"Sat, Feb 6, 2010",2010-02-06,23,Home,missouri,Big 12,Missouri,,0,84,66,Loss,12,11,L 3,,Reg
2010-02-13-kansas-state,Bramlage Coliseum,2010-02-13-kansas-state,"Sat, Feb 13, 2010",2010-02-13,24,Away,kansas-state,Big 12,Kansas State,9,0,68,51,Loss,13,11,L 4,,Reg
2010-02-17-colorado,Coors Events/Conference Center,2010-02-17-colorado,"Wed, Feb 17, 2010",2010-02-17,25,Home,oklahoma,Big 12,Oklahoma,,0,67,77,Win,13,12,W 1,,Reg
2010-02-20-kansas,Allen Fieldhouse,2010-02-20-kansas,"Sat, Feb 20, 2010",2010-02-20,26,Away,kansas,Big 12,Kansas,1,0,94,74,Loss,14,12,L 1,,Reg
2010-02-24-missouri,Mizzou Arena,2010-02-24-missouri,"Wed, Feb 24, 2010",2010-02-24,27,Away,missouri,Big 12,Missouri,,0,92,63,Loss,15,12,L 2,,Reg
2010-02-27-colorado,Coors Events/Conference Center,2010-02-27-colorado,"Sat, Feb 27, 2010",2010-02-27,28,Home,iowa-state,Big 12,Iowa State,,0,72,75,Win,15,13,W 1,,Reg
2010-03-02-nebraska,Bob Devaney Sports Center,2010-03-02-nebraska,"Tue, Mar 2, 2010",2010-03-02,29,Away,nebraska,Big 12,Nebraska,,0,68,81,Win,15,14,W 2,,Reg
2010-03-06-colorado,Coors Events/Conference Center,2010-03-06-colorado,"Sat, Mar 6, 2010",2010-03-06,30,Home,texas-tech,Big 12,Texas Tech,,0,90,101,Win,15,15,W 3,,Reg
2010-03-10-colorado,Sprint Center,2010-03-10-colorado,"Wed, Mar 10, 2010",2010-03-10,31,Neutral,texas-tech,Big 12,Texas Tech,,0,82,67,Loss,16,15,L 1,,Conf-Tourney
2009-11-17-depaul,Allstate Arena,2009-11-17-depaul,"Tue, Nov 17, 2009",2009-11-17,1,Away,depaul,Big East,DePaul,,0,59,53,Loss,1,0,L 1,,Reg
2009-11-20-columbia,Levien Gym,2009-11-20-columbia,"Fri, Nov 20, 2009",2009-11-20,2,Home,longwood,Ind,Longwood,,0,61,72,Win,1,1,W 1,,Reg
2009-11-24-columbia,Levien Gym,2009-11-24-columbia,"Tue, Nov 24, 2009",2009-11-24,3,Home,bucknell,Patriot,Bucknell,,0,59,73,Win,1,2,W 2,,Reg
2009-11-27-syracuse,Carrier Dome,2009-11-27-syracuse,"Fri, Nov 27, 2009",2009-11-27,4,Away,syracuse,Big East,Syracuse,10,0,85,60,Loss,2,2,L 1,,Reg
2009-11-30-sacred-heart,William H. Pitt Center,2009-11-30-sacred-heart,"Mon, Nov 30, 2009",2009-11-30,5,Away,sacred-heart,NEC,Sacred Heart,,0,60,55,Loss,3,2,L 2,,Reg
2009-12-03-columbia,Levien Gym,2009-12-03-columbia,"Thu, Dec 3, 2009",2009-12-03,6,Home,lehigh,Patriot,Lehigh,,0,70,75,Win,3,3,W 1,,Reg
2009-12-05-stony-brook,Pritchard Gymnasium,2009-12-05-stony-brook,"Sat, Dec 5, 2009",2009-12-05,7,Away,stony-brook,AEC,Stony Brook,,0,63,60,Loss,4,3,L 1,,Reg
2009-12-08-wagner,Spiro Sports Center,2009-12-08-wagner,"Tue, Dec 8, 2009",2009-12-08,8,Away,wagner,NEC,Wagner,,0,91,102,Win,4,4,W 1,,Reg
2009-12-12-bryant,Chace Athletic Center,2009-12-12-bryant,"Sat, Dec 12, 2009",2009-12-12,9,Away,Bryant,NEC,Bryant,,0,57,69,Win,4,5,W 2,,Reg
2009-12-23-quinnipiac,TD Bank Sports Center,2009-12-23-quinnipiac,"Wed, Dec 23, 2009",2009-12-23,10,Away,quinnipiac,NEC,Quinnipiac,,0,63,51,Loss,5,5,L 1,,Reg
2009-12-30-columbia,Levien Gym,2009-12-30-columbia,"Wed, Dec 30, 2009",2009-12-30,11,Home,maine,AEC,Maine,,0,65,59,Loss,6,5,L 2,,Reg
2010-01-04-columbia,Levien Gym,2010-01-04-columbia,"Mon, Jan 4, 2010",2010-01-04,12,Home,american,Patriot,American,,0,51,56,Win,6,6,W 1,,Reg
2010-01-06-lafayette,Kirby Sports Center,2010-01-06-lafayette,"Wed, Jan 6, 2010",2010-01-06,13,Away,lafayette,Patriot,Lafayette,,0,91,74,Loss,7,6,L 1,,Reg
2010-01-11-columbia,Levien Gym,2010-01-11-columbia,"Mon, Jan 11, 2010",2010-01-11,14,Home,st-francis-ny,NEC,St. Francis (NY),,0,59,53,Loss,8,6,L 2,,Reg
2010-01-16-cornell,Newman Arena,2010-01-16-cornell,"Sat, Jan 16, 2010",2010-01-16,15,Away,cornell,Ivy,Cornell,,0,74,53,Loss,9,6,L 3,,Reg
2010-01-23-columbia,Levien Gym,2010-01-23-columbia,"Sat, Jan 23, 2010",2010-01-23,16,Home,cornell,Ivy,Cornell,,0,77,51,Loss,10,6,L 4,,Reg
2010-01-29-columbia,Levien Gym,2010-01-29-columbia,"Fri, Jan 29, 2010",2010-01-29,17,Home,harvard,Ivy,Harvard,,0,74,45,Loss,11,6,L 5,,Reg
2010-01-30-columbia,Levien Gym,2010-01-30-columbia,"Sat, Jan 30, 2010",2010-01-30,18,Home,dartmouth,Ivy,Dartmouth,,0,51,63,Win,11,7,W 1,,Reg
2010-02-05-columbia,Levien Gym,2010-02-05-columbia,"Fri, Feb 5, 2010",2010-02-05,19,Home,brown,Ivy,Brown,,0,54,65,Win,11,8,W 2,,Reg
2010-02-06-columbia,Levien Gym,2010-02-06-columbia,"Sat, Feb 6, 2010",2010-02-06,20,Home,yale,Ivy,Yale,,0,79,64,Loss,12,8,L 1,,Reg
2010-02-12-princeton,Jadwin Gymnasium,2010-02-12-princeton,"Fri, Feb 12, 2010",2010-02-12,21,Away,princeton,Ivy,Princeton,,0,55,45,Loss,13,8,L 2,,Reg
2010-02-13-pennsylvania,The Palestra,2010-02-13-pennsylvania,"Sat, Feb 13, 2010",2010-02-13,22,Away,pennsylvania,Ivy,Pennsylvania,,0,62,66,Win,13,9,W 1,,Reg
2010-02-19-dartmouth,Leede Arena,2010-02-19-dartmouth,"Fri, Feb 19, 2010",2010-02-19,23,Away,dartmouth,Ivy,Dartmouth,,0,48,44,Loss,14,9,L 1,,Reg
2010-02-20-harvard,Lavietes Pavilion,2010-02-20-harvard,"Sat, Feb 20, 2010",2010-02-20,24,Away,harvard,Ivy,Harvard,,0,77,57,Loss,15,9,L 2,,Reg
2010-02-26-columbia,Levien Gym,2010-02-26-columbia,"Fri, Feb 26, 2010",2010-02-26,25,Home,pennsylvania,Ivy,Pennsylvania,,0,55,56,Win,15,10,W 1,,Reg
2010-02-27-columbia,Levien Gym,2010-02-27-columbia,"Sat, Feb 27, 2010",2010-02-27,26,Home,princeton,Ivy,Princeton,,0,67,52,Loss,16,10,L 1,,Reg
2010-03-05-yale,John J. Lee Ampitheater,2010-03-05-yale,"Fri, Mar 5, 2010",2010-03-05,27,Away,yale,Ivy,Yale,,0,65,48,Loss,17,10,L 2,,Reg
2010-03-06-brown,Pizzitola Sports Center,2010-03-06-brown,"Sat, Mar 6, 2010",2010-03-06,28,Away,brown,Ivy,Brown,,0,56,65,Win,17,11,W 1,,Reg
2009-11-13-connecticut,Harry A. Gampel Pavilion,2009-11-13-connecticut,"Fri, Nov 13, 2009",2009-11-13,1,Home,william-mary,CAA,William & Mary,,0,66,75,Win,0,1,W 1,,Reg
2009-11-16-connecticut,Harry A. Gampel Pavilion,2009-11-16-connecticut,"Mon, Nov 16, 2009",2009-11-16,2,Home,colgate,Patriot,Colgate,,0,63,77,Win,0,2,W 2,,Reg
2009-11-17-connecticut,Harry A. Gampel Pavilion,2009-11-17-connecticut,"Tue, Nov 17, 2009",2009-11-17,3,Home,hofstra,CAA,Hofstra,,0,67,76,Win,0,3,W 3,,Reg
2009-11-25-louisiana-state,Madison Square Garden (IV),2009-11-25-louisiana-state,"Wed, Nov 25, 2009",2009-11-25,4,Neutral,louisiana-state,SEC,Louisiana State,,0,55,81,Win,0,4,W 4,,Reg
2009-11-27-connecticut,Madison Square Garden (IV),2009-11-27-connecticut,"Fri, Nov 27, 2009",2009-11-27,5,Neutral,duke,ACC,Duke,7,0,68,59,Loss,1,4,L 1,,Reg
2009-12-02-connecticut,Harry A. Gampel Pavilion,2009-12-02-connecticut,"Wed, Dec 2, 2009",2009-12-02,6,Home,boston-university,AEC,Boston University,,0,64,92,Win,1,5,W 1,,Reg
2009-12-06-connecticut,Harry A. Gampel Pavilion,2009-12-06-connecticut,"Sun, Dec 6, 2009",2009-12-06,7,Home,harvard,Ivy,Harvard,,0,73,79,Win,1,6,W 2,,Reg
2009-12-09-connecticut,Madison Square Garden (IV),2009-12-09-connecticut,"Wed, Dec 9, 2009",2009-12-09,8,Neutral,kentucky,SEC,Kentucky,4,0,64,61,Loss,2,6,L 1,,Reg
2009-12-20-connecticut,Harry A. Gampel Pavilion,2009-12-20-connecticut,"Sun, Dec 20, 2009",2009-12-20,9,Home,central-florida,CUSA,Central Florida,,0,51,60,Win,2,7,W 1,,Reg
2009-12-22-connecticut,Harry A. Gampel Pavilion,2009-12-22-connecticut,"Tue, Dec 22, 2009",2009-12-22,10,Home,maine,AEC,Maine,,0,54,71,Win,2,8,W 2,,Reg
2009-12-27-connecticut,Harry A. Gampel Pavilion,2009-12-27-connecticut,"Sun, Dec 27, 2009",2009-12-27,11,Home,iona,MAAC,Iona,,0,74,93,Win,2,9,W 3,,Reg
2009-12-30-cincinnati,Fifth Third Arena,2009-12-30-cincinnati,"Wed, Dec 30, 2009",2009-12-30,12,Away,cincinnati,Big East,Cincinnati,,0,71,69,Loss,3,9,L 1,,Reg
2010-01-02-connecticut,Harry A. Gampel Pavilion,2010-01-02-connecticut,"Sat, Jan 2, 2010",2010-01-02,13,Home,notre-dame,Big East,Notre Dame,,0,70,82,Win,3,10,W 1,,Reg
2010-01-06-connecticut,Harry A. Gampel Pavilion,2010-01-06-connecticut,"Wed, Jan 6, 2010",2010-01-06,14,Home,seton-hall,Big East,Seton Hall,,0,63,71,Win,3,11,W 2,,Reg
2010-01-09-georgetown,Verizon Center,2010-01-09-georgetown,"Sat, Jan 9, 2010",2010-01-09,15,Away,georgetown,Big East,Georgetown,12,0,72,69,Loss,4,11,L 1,,Reg
2010-01-13-connecticut,Harry A. Gampel Pavilion,2010-01-13-connecticut,"Wed, Jan 13, 2010",2010-01-13,16,Home,pittsburgh,Big East,Pittsburgh,16,0,67,57,Loss,5,11,L 2,,Reg
2010-01-17-michigan,Crisler Arena,2010-01-17-michigan,"Sun, Jan 17, 2010",2010-01-17,17,Away,michigan,Big Ten,Michigan,,0,68,63,Loss,6,11,L 3,,Reg
2010-01-20-connecticut,Harry A. Gampel Pavilion,2010-01-20-connecticut,"Wed, Jan 20, 2010",2010-01-20,18,Home,st-johns-ny,Big East,St. John's (NY),,0,59,75,Win,6,12,W 1,,Reg
2010-01-23-connecticut,Harry A. Gampel Pavilion,2010-01-23-connecticut,"Sat, Jan 23, 2010",2010-01-23,19,Home,texas,Big 12,Texas,1,0,74,88,Win,6,13,W 2,,Reg
2010-01-27-providence,Dunkin' Donuts Center,2010-01-27-providence,"Wed, Jan 27, 2010",2010-01-27,20,Away,providence,Big East,Providence,,0,81,66,Loss,7,13,L 1,,Reg
2010-01-30-connecticut,Harry A. Gampel Pavilion,2010-01-30-connecticut,"Sat, Jan 30, 2010",2010-01-30,21,Home,marquette,Big East,Marquette,,0,70,68,Loss,8,13,L 2,,Reg
2010-02-01-louisville,Freedom Hall,2010-02-01-louisville,"Mon, Feb 1, 2010",2010-02-01,22,Away,louisville,Big East,Louisville,,0,82,69,Loss,9,13,L 3,,Reg
2010-02-06-connecticut,Harry A. Gampel Pavilion,2010-02-06-connecticut,"Sat, Feb 6, 2010",2010-02-06,23,Home,depaul,Big East,DePaul,,0,57,64,Win,9,14,W 1,,Reg
2010-02-10-syracuse,Carrier Dome,2010-02-10-syracuse,"Wed, Feb 10, 2010",2010-02-10,24,Away,syracuse,Big East,Syracuse,2,0,72,67,Loss,10,14,L 1,,Reg
2010-02-13-connecticut,Harry A. Gampel Pavilion,2010-02-13-connecticut,"Sat, Feb 13, 2010",2010-02-13,25,Home,cincinnati,Big East,Cincinnati,,0,60,48,Loss,11,14,L 2,,Reg
2010-02-15-villanova,Wells Fargo Center,2010-02-15-villanova,"Mon, Feb 15, 2010",2010-02-15,26,Away,villanova,Big East,Villanova,3,0,75,84,Win,11,15,W 1,,Reg
2010-02-20-rutgers,Louis Brown Athletic Center,2010-02-20-rutgers,"Sat, Feb 20, 2010",2010-02-20,27,Away,rutgers,Big East,Rutgers,,0,58,76,Win,11,16,W 2,,Reg
2010-02-22-connecticut,XL Center,2010-02-22-connecticut,"Mon, Feb 22, 2010",2010-02-22,28,Home,west-virginia,Big East,West Virginia,8,0,62,73,Win,11,17,W 3,,Reg
2010-02-28-connecticut,Harry A. Gampel Pavilion,2010-02-28-connecticut,"Sun, Feb 28, 2010",2010-02-28,29,Home,louisville,Big East,Louisville,,0,78,76,Loss,12,17,L 1,,Reg
2010-03-03-notre-dame,Purcell Pavilion at the Joyce Center,2010-03-03-notre-dame,"Wed, Mar 3, 2010",2010-03-03,30,Away,notre-dame,Big East,Notre Dame,,0,58,50,Loss,13,17,L 2,,Reg
2010-03-06-south-florida,Sun Dome,2010-03-06-south-florida,"Sat, Mar 6, 2010",2010-03-06,31,Away,south-florida,Big East,South Florida,,0,75,68,Loss,14,17,L 3,,Reg
2010-03-09-connecticut,Madison Square Garden (IV),2010-03-09-connecticut,"Tue, Mar 9, 2010",2010-03-09,32,Neutral,st-johns-ny,Big East,St. John's (NY),,0,73,51,Loss,15,17,L 4,,Conf-Tourney
2010-03-16-connecticut,Harry A. Gampel Pavilion,2010-03-16-connecticut,"Tue, Mar 16, 2010",2010-03-16,33,Home,northeastern,CAA,Northeastern,,0,57,59,Win,15,18,W 1,,NIT
2010-03-22-virginia-tech,Cassell Coliseum,2010-03-22-virginia-tech,"Mon, Mar 22, 2010",2010-03-22,34,Away,virginia-tech,ACC,Virginia Tech,,0,65,63,Loss,16,18,L 1,,NIT
2009-11-13-coppin-state,Coppin Center,2009-11-13-coppin-state,"Fri, Nov 13, 2009",2009-11-13,1,Home,Lincoln (PA),Non-DI School,Lincoln (PA),,0,69,76,Win,0,1,W 1,,Reg
,Coppin Center,,"Sat, Nov 14, 2009",2009-11-14,2,Home,West Virginia Tech,Non-DI School,West Virginia Tech,,0,52,63,Win,0,2,W 2,,Reg
2009-11-16-colorado,Coors Events/Conference Center,2009-11-16-colorado,"Mon, Nov 16, 2009",2009-11-16,3,Away,colorado,Big 12,Colorado,,0,82,58,Loss,1,2,L 1,,Reg
,Coppin Center,,"Thu, Nov 19, 2009",2009-11-19,4,Home,Washington Adventist,Non-DI School,Washington Adventist,,0,61,72,Win,1,3,W 1,,Reg
2009-11-24-maryland-baltimore-county,RAC Arena,2009-11-24-maryland-baltimore-county,"Tue, Nov 24, 2009",2009-11-24,5,Away,maryland-baltimore-county,AEC,Maryland-Baltimore County,,0,66,77,Win,1,4,W 2,,Reg
2009-11-27-southern-california,Galen Center,2009-11-27-southern-california,"Fri, Nov 27, 2009",2009-11-27,6,Away,southern-california,Pac-10,Southern California,,0,74,43,Loss,2,4,L 1,,Reg
2009-12-05-coppin-state,Coppin Center,2009-12-05-coppin-state,"Sat, Dec 5, 2009",2009-12-05,7,Home,morgan-state,MEAC,Morgan State,,0,80,67,Loss,3,4,L 2,,Reg
2009-12-09-coppin-state,Coppin Center,2009-12-09-coppin-state,"Wed, Dec 9, 2009",2009-12-09,8,Home,loyola-md,MAAC,Loyola (MD),,1,58,63,Win,3,5,W 1,,Reg
2009-12-12-west-virginia,WVU Coliseum,2009-12-12-west-virginia,"Sat, Dec 12, 2009",2009-12-12,9,Away,west-virginia,Big East,West Virginia,6,0,69,43,Loss,4,5,L 1,,Reg
2009-12-22-michigan,Crisler Arena,2009-12-22-michigan,"Tue, Dec 22, 2009",2009-12-22,10,Away,michigan,Big Ten,Michigan,,0,76,46,Loss,5,5,L 2,,Reg
2009-12-30-navy,Alumni Hall,2009-12-30-navy,"Wed, Dec 30, 2009",2009-12-30,11,Away,navy,Patriot,Navy,,0,78,75,Loss,6,5,L 3,,Reg
2010-01-05-oklahoma-state,Gallagher-Iba Arena,2010-01-05-oklahoma-state,"Tue, Jan 5, 2010",2010-01-05,12,Away,oklahoma-state,Big 12,Oklahoma State,,0,79,61,Loss,7,5,L 4,,Reg
2010-01-09-hampton,Convocation Center,2010-01-09-hampton,"Sat, Jan 9, 2010",2010-01-09,13,Away,hampton,MEAC,Hampton,,0,69,67,Loss,8,5,L 5,,Reg
2010-01-11-howard,Burr Gymnasium,2010-01-11-howard,"Mon, Jan 11, 2010",2010-01-11,14,Away,howard,MEAC,Howard,,0,59,53,Loss,9,5,L 6,,Reg
2010-01-16-winston-salem,Lawrence Joel Coliseum,2010-01-16-winston-salem,"Sat, Jan 16, 2010",2010-01-16,15,Away,Winston-Salem,MEAC,Winston-Salem,,0,55,42,Loss,10,5,L 7,,Reg
2010-01-18-south-carolina-state,SHM Memorial Center,2010-01-18-south-carolina-state,"Mon, Jan 18, 2010",2010-01-18,16,Away,south-carolina-state,MEAC,South Carolina State,,0,87,65,Loss,11,5,L 8,,Reg
2010-01-23-coppin-state,Coppin Center,2010-01-23-coppin-state,"Sat, Jan 23, 2010",2010-01-23,17,Home,maryland-eastern-shore,MEAC,Maryland-Eastern Shore,,0,70,62,Loss,12,5,L 9,,Reg
