,arena,boxscore_index,date,datetime,game,location,opponent_abbr,opponent_conference,opponent_name,opponent_rank,overtimes,points_against,points_for,result,season_losses,season_wins,streak,time,type
2011-03-02-xavier,Cintas Center,2011-03-02-xavier,"Wed, Mar 2, 2011",2011-03-02,29,Away,xavier,A-10,Xavier,23,0,68,48,Loss,19,10,L 7,,Reg
2011-03-05-charlotte,Dale F. Halton Arena,2011-03-05-charlotte,"Sat, Mar 5, 2011",2011-03-05,30,Home,saint-josephs,A-10,Saint Joseph's,,0,71,70,Loss,20,10,L 8,,Reg
2010-11-12-tennessee,Thompson-Boling Arena,2010-11-12-tennessee,"Fri, Nov 12, 2010",2010-11-12,1,Away,tennessee,SEC,Tennessee,23,0,82,62,Loss,1,0,L 1,,Reg
2010-11-15-chattanooga,The McKenzie Arena,2010-11-15-chattanooga,"Mon, Nov 15, 2010",2010-11-15,2,Home,austin-peay,OVC,Austin Peay,,0,70,67,Loss,2,0,L 2,,Reg
2010-11-17-kennesaw-state,KSU Convocation Center,2010-11-17-kennesaw-state,"Wed, Nov 17, 2010",2010-11-17,3,Away,kennesaw-state,A-Sun,Kennesaw State,,0,69,73,Win,2,1,W 1,,Reg
2010-11-20-marshall,Henderson Center,2010-11-20-marshall,"Sat, Nov 20, 2010",2010-11-20,4,Away,marshall,CUSA,Marshall,,0,68,69,Win,2,2,W 2,,Reg
2010-11-22-louisville,KFC Yum! Center,2010-11-22-louisville,"Mon, Nov 22, 2010",2010-11-22,5,Away,louisville,Big East,Louisville,,0,106,65,Loss,3,2,L 1,,Reg
2010-11-24-chattanooga,The McKenzie Arena,2010-11-24-chattanooga,"Wed, Nov 24, 2010",2010-11-24,6,Home,jackson-state,SWAC,Jackson State,,0,87,75,Loss,4,2,L 2,,Reg
2010-11-27-florida-international,US Century Bank Arena,2010-11-27-florida-international,"Sat, Nov 27, 2010",2010-11-27,7,Away,florida-international,Sun Belt,Florida International,,0,80,59,Loss,5,2,L 3,,Reg
2010-12-02-chattanooga,The McKenzie Arena,2010-12-02-chattanooga,"Thu, Dec 2, 2010",2010-12-02,8,Home,appalachian-state,Southern,Appalachian State,,0,69,81,Win,5,3,W 1,,Reg
2010-12-04-chattanooga,The McKenzie Arena,2010-12-04-chattanooga,"Sat, Dec 4, 2010",2010-12-04,9,Home,western-carolina,Southern,Western Carolina,,0,65,67,Win,5,4,W 2,,Reg
2010-12-11-chattanooga,The McKenzie Arena,2010-12-11-chattanooga,"Sat, Dec 11, 2010",2010-12-11,10,Home,murray-state,OVC,Murray State,,0,73,65,Loss,6,4,L 1,,Reg
2010-12-17-elon,Alumni Gym,2010-12-17-elon,"Fri, Dec 17, 2010",2010-12-17,11,Away,elon,Southern,Elon,,0,65,71,Win,6,5,W 1,,Reg
2010-12-21-chattanooga,The McKenzie Arena,2010-12-21-chattanooga,"Tue, Dec 21, 2010",2010-12-21,12,Home,Reinhardt,Non-DI School,Reinhardt,,0,48,107,Win,6,6,W 2,,Reg
2010-12-29-chattanooga,The McKenzie Arena,2010-12-29-chattanooga,"Wed, Dec 29, 2010",2010-12-29,13,Home,Montreat,Non-DI School,Montreat,,0,51,89,Win,6,7,W 3,,Reg
2010-12-30-chattanooga,The McKenzie Arena,2010-12-30-chattanooga,"Thu, Dec 30, 2010",2010-12-30,14,Home,georgia-state,CAA,Georgia State,,0,81,76,Loss,7,7,L 1,,Reg
2011-01-03-austin-peay,Winfield Dunn Center,2011-01-03-austin-peay,"Mon, Jan 3, 2011",2011-01-03,15,Away,austin-peay,OVC,Austin Peay,,0,89,57,Loss,8,7,L 2,,Reg
2011-01-08-north-carolina-greensboro,Fleming Gymnasium,2011-01-08-north-carolina-greensboro,"Sat, Jan 8, 2011",2011-01-08,16,Away,north-carolina-greensboro,Southern,UNC Greensboro,,0,65,70,Win,8,8,W 1,,Reg
2011-01-13-citadel,McAlister Field House,2011-01-13-citadel,"Thu, Jan 13, 2011",2011-01-13,17,Away,citadel,Southern,The Citadel,,0,68,69,Win,8,9,W 2,,Reg
2011-01-15-chattanooga,The McKenzie Arena,2011-01-15-chattanooga,"Sat, Jan 15, 2011",2011-01-15,18,Home,samford,Southern,Samford,,0,60,65,Win,8,10,W 3,,Reg
2011-01-17-chattanooga,The McKenzie Arena,2011-01-17-chattanooga,"Mon, Jan 17, 2011",2011-01-17,19,Home,college-of-charleston,Southern,College of Charleston,,0,88,91,Win,8,11,W 4,,Reg
2011-01-20-wofford,Benjamin Johnson Arena,2011-01-20-wofford,"Thu, Jan 20, 2011",2011-01-20,20,Away,wofford,Southern,Wofford,,0,88,56,Loss,9,11,L 1,,Reg
2011-01-22-furman,Timmons Arena,2011-01-22-furman,"Sat, Jan 22, 2011",2011-01-22,21,Away,furman,Southern,Furman,,0,85,59,Loss,10,11,L 2,,Reg
2011-01-27-chattanooga,The McKenzie Arena,2011-01-27-chattanooga,"Thu, Jan 27, 2011",2011-01-27,22,Home,north-carolina-greensboro,Southern,UNC Greensboro,,2,110,111,Win,10,12,W 1,,Reg
2011-01-29-chattanooga,The McKenzie Arena,2011-01-29-chattanooga,"Sat, Jan 29, 2011",2011-01-29,23,Home,elon,Southern,Elon,,0,76,85,Win,10,13,W 2,,Reg
2011-02-03-chattanooga,The McKenzie Arena,2011-02-03-chattanooga,"Thu, Feb 3, 2011",2011-02-03,24,Home,georgia-southern,Southern,Georgia Southern,,0,66,75,Win,10,14,W 3,,Reg
2011-02-05-davidson,Belk Arena,2011-02-05-davidson,"Sat, Feb 5, 2011",2011-02-05,25,Away,davidson,Southern,Davidson,,0,73,59,Loss,11,14,L 1,,Reg
2011-02-11-western-carolina,Ramsey Center,2011-02-11-western-carolina,"Fri, Feb 11, 2011",2011-02-11,26,Away,western-carolina,Southern,Western Carolina,,0,69,68,Loss,12,14,L 2,,Reg
2011-02-12-appalachian-state,Holmes Convocation Center,2011-02-12-appalachian-state,"Sat, Feb 12, 2011",2011-02-12,27,Away,appalachian-state,Southern,Appalachian State,,0,78,68,Loss,13,14,L 3,,Reg
2011-02-16-georgia-tech,Alexander Memorial Coliseum,2011-02-16-georgia-tech,"Wed, Feb 16, 2011",2011-02-16,28,Away,georgia-tech,ACC,Georgia Tech,,0,62,53,Loss,14,14,L 4,,Reg
2011-02-21-chattanooga,The McKenzie Arena,2011-02-21-chattanooga,"Mon, Feb 21, 2011",2011-02-21,29,Home,furman,Southern,Furman,,0,59,75,Win,14,15,W 1,,Reg
2011-02-23-chattanooga,The McKenzie Arena,2011-02-23-chattanooga,"Wed, Feb 23, 2011",2011-02-23,30,Home,wofford,Southern,Wofford,,0,97,58,Loss,15,15,L 1,,Reg
2011-02-26-samford,Pete Hanna Center,2011-02-26-samford,"Sat, Feb 26, 2011",2011-02-26,31,Away,samford,Southern,Samford,,1,72,77,Win,15,16,W 1,,Reg
2011-03-05-chattanooga,The McKenzie Arena,2011-03-05-chattanooga,"Sat, Mar 5, 2011",2011-03-05,32,Home,furman,Southern,Furman,,0,61,52,Loss,16,16,L 1,,Conf-Tourney
2010-11-12-chicago-state,Emil and Patricia Jones Convocation Center,2010-11-12-chicago-state,"Fri, Nov 12, 2010",2010-11-12,1,Home,Concordia (IL),Non-DI School,Concordia (IL),,0,75,79,Win,0,1,W 1,,Reg
2010-11-14-depaul,Allstate Arena,2010-11-14-depaul,"Sun, Nov 14, 2010",2010-11-14,2,Away,depaul,Big East,DePaul,,0,114,81,Loss,1,1,L 1,,Reg
2010-11-17-notre-dame,Purcell Pavilion at the Joyce Center,2010-11-17-notre-dame,"Wed, Nov 17, 2010",2010-11-17,3,Away,notre-dame,Big East,Notre Dame,,0,102,62,Loss,2,1,L 2,,Reg
2010-11-20-brigham-young,Marriott Center,2010-11-20-brigham-young,"Sat, Nov 20, 2010",2010-11-20,4,Away,brigham-young,MWC,Brigham Young,23,0,109,60,Loss,3,1,L 3,,Reg
2010-11-23-saint-marys-ca,McKeon Pavilion,2010-11-23-saint-marys-ca,"Tue, Nov 23, 2010",2010-11-23,5,Away,saint-marys-ca,WCC,Saint Mary's (CA),,0,121,52,Loss,4,1,L 4,,Reg
2010-11-26-georgia-southern,South Padre Island Convention Centre,2010-11-26-georgia-southern,"Fri, Nov 26, 2010",2010-11-26,6,Neutral,georgia-southern,Southern,Georgia Southern,,0,59,64,Win,4,2,W 1,,Reg
2010-11-27-chicago-state,South Padre Island Convention Centre,2010-11-27-chicago-state,"Sat, Nov 27, 2010",2010-11-27,7,Neutral,liberty,Big South,Liberty,,1,67,65,Loss,5,2,L 1,,Reg
2010-12-01-wichita-state,Charles Koch Arena,2010-12-01-wichita-state,"Wed, Dec 1, 2010",2010-12-01,8,Away,wichita-state,MVC,Wichita State,,0,91,51,Loss,6,2,L 2,,Reg
2010-12-04-chicago-state,Emil and Patricia Jones Convocation Center,2010-12-04-chicago-state,"Sat, Dec 4, 2010",2010-12-04,9,Home,southern-illinois,MVC,Southern Illinois,,0,75,61,Loss,7,2,L 3,,Reg
2010-12-10-central-arkansas,William Johnson Coliseum,2010-12-10-central-arkansas,"Fri, Dec 10, 2010",2010-12-10,10,Neutral,central-arkansas,Southland,Central Arkansas,,0,85,73,Loss,8,2,L 4,,Reg
2010-12-11-stephen-f-austin,William Johnson Coliseum,2010-12-11-stephen-f-austin,"Sat, Dec 11, 2010",2010-12-11,11,Away,stephen-f-austin,Southland,Stephen F. Austin,,0,94,38,Loss,9,2,L 5,,Reg
2010-12-14-chicago-state,Emil and Patricia Jones Convocation Center,2010-12-14-chicago-state,"Tue, Dec 14, 2010",2010-12-14,12,Home,Trinity International (IL),Non-DI School,Trinity International (IL),,0,69,88,Win,9,3,W 1,,Reg
2010-12-17-hawaii,Lahaina Civic Center,2010-12-17-hawaii,"Fri, Dec 17, 2010",2010-12-17,13,Away,hawaii,WAC,Hawaii,,0,86,57,Loss,10,3,L 1,,Reg
2010-12-21-iowa-state,James H. Hilton Coliseum,2010-12-21-iowa-state,"Tue, Dec 21, 2010",2010-12-21,14,Away,iowa-state,Big 12,Iowa State,,0,104,63,Loss,11,3,L 2,,Reg
2010-12-23-drake,Knapp Center,2010-12-23-drake,"Thu, Dec 23, 2010",2010-12-23,15,Away,drake,MVC,Drake,,0,102,51,Loss,12,3,L 3,,Reg
2010-12-28-texas-christian,Daniel-Meyer Coliseum,2010-12-28-texas-christian,"Tue, Dec 28, 2010",2010-12-28,16,Away,texas-christian,MWC,TCU,,0,99,72,Loss,13,3,L 4,,Reg
2011-01-08-chicago-state,Emil and Patricia Jones Convocation Center,2011-01-08-chicago-state,"Sat, Jan 8, 2011",2011-01-08,17,Home,utah-valley,GWC,Utah Valley,,0,93,82,Loss,14,3,L 5,,Reg
2011-01-13-chicago-state,Emil and Patricia Jones Convocation Center,2011-01-13-chicago-state,"Thu, Jan 13, 2011",2011-01-13,18,Home,houston-baptist,GWC,Houston Baptist,,0,82,91,Win,14,4,W 1,,Reg
2011-01-15-chicago-state,Emil and Patricia Jones Convocation Center,2011-01-15-chicago-state,"Sat, Jan 15, 2011",2011-01-15,19,Home,texas-pan-american,GWC,Texas-Rio Grande Valley,,0,63,70,Win,14,5,W 2,,Reg
2011-01-22-chicago-state,Emil and Patricia Jones Convocation Center,2011-01-22-chicago-state,"Sat, Jan 22, 2011",2011-01-22,20,Home,njit,GWC,NJIT,,0,86,83,Loss,15,5,L 1,,Reg
2011-01-27-utah-valley,McKay Events Center,2011-01-27-utah-valley,"Thu, Jan 27, 2011",2011-01-27,21,Away,utah-valley,GWC,Utah Valley,,0,84,61,Loss,16,5,L 2,,Reg
2011-02-03-houston-baptist,Frank and Lucille Sharp Gymnasium,2011-02-03-houston-baptist,"Thu, Feb 3, 2011",2011-02-03,22,Away,houston-baptist,GWC,Houston Baptist,,1,97,94,Loss,17,5,L 3,,Reg
2011-02-05-texas-pan-american,UTPA Fieldhouse,2011-02-05-texas-pan-american,"Sat, Feb 5, 2011",2011-02-05,23,Away,texas-pan-american,GWC,Texas-Rio Grande Valley,,0,64,70,Win,17,6,W 1,,Reg
2011-02-08-ipfw,Allen County War Memorial Coliseum,2011-02-08-ipfw,"Tue, Feb 8, 2011",2011-02-08,24,Away,ipfw,Summit,Purdue-Fort Wayne,,0,95,50,Loss,18,6,L 1,,Reg
2011-02-10-chicago-state,Emil and Patricia Jones Convocation Center,2011-02-10-chicago-state,"Thu, Feb 10, 2011",2011-02-10,25,Home,south-dakota,GWC,South Dakota,,0,75,71,Loss,19,6,L 2,,Reg
2011-02-12-chicago-state,Emil and Patricia Jones Convocation Center,2011-02-12-chicago-state,"Sat, Feb 12, 2011",2011-02-12,26,Home,north-dakota,GWC,North Dakota,,0,80,70,Loss,20,6,L 3,,Reg
2011-02-17-chicago-state,Emil and Patricia Jones Convocation Center,2011-02-17-chicago-state,"Thu, Feb 17, 2011",2011-02-17,27,Home,Olivet Nazarene,Non-DI School,Olivet Nazarene,,0,81,76,Loss,21,6,L 4,,Reg
2011-02-22-saint-louis,Chaifetz Arena,2011-02-22-saint-louis,"Tue, Feb 22, 2011",2011-02-22,28,Away,saint-louis,A-10,Saint Louis,,0,90,52,Loss,22,6,L 5,,Reg
2011-02-26-south-dakota,DakotaDome,2011-02-26-south-dakota,"Sat, Feb 26, 2011",2011-02-26,29,Away,south-dakota,GWC,South Dakota,,0,105,73,Loss,23,6,L 6,,Reg
2011-02-28-north-dakota,Betty Engelstad Sioux Center,2011-02-28-north-dakota,"Mon, Feb 28, 2011",2011-02-28,30,Away,north-dakota,GWC,North Dakota,,0,74,52,Loss,24,6,L 7,,Reg
2011-03-05-njit,Estelle and Zoom Fleisher Athletic Center,2011-03-05-njit,"Sat, Mar 5, 2011",2011-03-05,31,Away,njit,GWC,NJIT,,0,78,46,Loss,25,6,L 8,,Reg
2011-03-10-south-dakota,McKay Events Center,2011-03-10-south-dakota,"Thu, Mar 10, 2011",2011-03-10,32,Neutral,south-dakota,GWC,South Dakota,,1,73,70,Loss,26,6,L 9,,Conf-Tourney
2010-11-15-cincinnati,Fifth Third Arena,2010-11-15-cincinnati,"Mon, Nov 15, 2010",2010-11-15,1,Home,mount-st-marys,NEC,Mount St. Mary's,,0,59,69,Win,0,1,W 1,,Reg
2010-11-20-cincinnati,Fifth Third Arena,2010-11-20-cincinnati,"Sat, Nov 20, 2010",2010-11-20,2,Home,ipfw,Summit,Purdue-Fort Wayne,,0,59,65,Win,0,2,W 2,,Reg
2010-11-22-cincinnati,Fifth Third Arena,2010-11-22-cincinnati,"Mon, Nov 22, 2010",2010-11-22,3,Home,florida-am,MEAC,Florida A&M,,0,51,76,Win,0,3,W 3,,Reg
2010-11-24-cincinnati,Fifth Third Arena,2010-11-24-cincinnati,"Wed, Nov 24, 2010",2010-11-24,4,Home,savannah-state,Ind,Savannah State,,0,41,54,Win,0,4,W 4,,Reg
2010-11-27-cincinnati,Riverfront Coliseum,2010-11-27-cincinnati,"Sat, Nov 27, 2010",2010-11-27,5,Neutral,dayton,A-10,Dayton,,0,34,68,Win,0,5,W 5,,Reg
2010-12-01-cincinnati,Fifth Third Arena,2010-12-01-cincinnati,"Wed, Dec 1, 2010",2010-12-01,6,Home,wright-state,Horizon,Wright State,,0,69,77,Win,0,6,W 6,,Reg
2010-12-04-toledo,John F. Savage Hall,2010-12-04-toledo,"Sat, Dec 4, 2010",2010-12-04,7,Away,toledo,MAC,Toledo,,0,47,81,Win,0,7,W 7,,Reg
2010-12-11-cincinnati,Fifth Third Arena,2010-12-11-cincinnati,"Sat, Dec 11, 2010",2010-12-11,8,Home,utah-valley,GWC,Utah Valley,,0,72,92,Win,0,8,W 8,,Reg
2010-12-14-cincinnati,Fifth Third Arena,2010-12-14-cincinnati,"Tue, Dec 14, 2010",2010-12-14,9,Home,georgia-southern,Southern,Georgia Southern,,0,54,99,Win,0,9,W 9,,Reg
2010-12-18-oklahoma,Ford Center,2010-12-18-oklahoma,"Sat, Dec 18, 2010",2010-12-18,10,Neutral,oklahoma,Big 12,Oklahoma,,0,56,66,Win,0,10,W 10,,Reg
2010-12-21-miami-oh,Millett Hall,2010-12-21-miami-oh,"Tue, Dec 21, 2010",2010-12-21,11,Away,miami-oh,MAC,Miami (OH),,0,48,64,Win,0,11,W 11,,Reg
2010-12-23-cincinnati,Fifth Third Arena,2010-12-23-cincinnati,"Thu, Dec 23, 2010",2010-12-23,12,Home,saint-francis-pa,NEC,Saint Francis (PA),,0,58,94,Win,0,12,W 12,,Reg
2010-12-28-cincinnati,Fifth Third Arena,2010-12-28-cincinnati,"Tue, Dec 28, 2010",2010-12-28,13,Home,depaul,Big East,DePaul,,0,60,76,Win,0,13,W 13,,Reg
2010-12-31-cincinnati,Fifth Third Arena,2010-12-31-cincinnati,"Fri, Dec 31, 2010",2010-12-31,14,Home,seton-hall,Big East,Seton Hall,,0,53,70,Win,0,14,W 14,,Reg
2011-01-06-cincinnati,Fifth Third Arena,2011-01-06-cincinnati,"Thu, Jan 6, 2011",2011-01-06,15,Home,xavier,A-10,Xavier,,0,46,66,Win,0,15,W 15,,Reg
2011-01-09-villanova,The Pavilion,2011-01-09-villanova,"Sun, Jan 9, 2011",2011-01-09,16,Away,villanova,Big East,Villanova,7,0,72,61,Loss,1,15,L 1,,Reg
2011-01-12-cincinnati,Fifth Third Arena,2011-01-12-cincinnati,"Wed, Jan 12, 2011",2011-01-12,17,Home,south-florida,Big East,South Florida,,0,66,74,Win,1,16,W 1,,Reg
2011-01-15-syracuse,Carrier Dome,2011-01-15-syracuse,"Sat, Jan 15, 2011",2011-01-15,18,Away,syracuse,Big East,Syracuse,4,0,67,52,Loss,2,16,L 1,,Reg
2011-01-19-notre-dame,Purcell Pavilion at the Joyce Center,2011-01-19-notre-dame,"Wed, Jan 19, 2011",2011-01-19,19,Away,notre-dame,Big East,Notre Dame,16,0,66,58,Loss,3,16,L 2,,Reg
2011-01-22-st-johns-ny,Carnesecca Arena,2011-01-22-st-johns-ny,"Sat, Jan 22, 2011",2011-01-22,20,Away,st-johns-ny,Big East,St. John's (NY),,0,51,53,Win,3,17,W 1,,Reg
2011-01-26-cincinnati,Fifth Third Arena,2011-01-26-cincinnati,"Wed, Jan 26, 2011",2011-01-26,21,Home,rutgers,Big East,Rutgers,,0,56,72,Win,3,18,W 2,,Reg
2011-01-29-cincinnati,Fifth Third Arena,2011-01-29-cincinnati,"Sat, Jan 29, 2011",2011-01-29,22,Home,west-virginia,Big East,West Virginia,,0,66,55,Loss,4,18,L 1,,Reg
2011-02-05-pittsburgh,Petersen Events Center,2011-02-05-pittsburgh,"Sat, Feb 5, 2011",2011-02-05,23,Away,pittsburgh,Big East,Pittsburgh,4,0,71,59,Loss,5,18,L 2,,Reg
2011-02-08-depaul,Allstate Arena,2011-02-08-depaul,"Tue, Feb 8, 2011",2011-02-08,24,Away,depaul,Big East,DePaul,,0,68,71,Win,5,19,W 1,,Reg
2011-02-13-cincinnati,Fifth Third Arena,2011-02-13-cincinnati,"Sun, Feb 13, 2011",2011-02-13,25,Home,st-johns-ny,Big East,St. John's (NY),,0,59,57,Loss,6,19,L 1,,Reg
2011-02-16-cincinnati,Fifth Third Arena,2011-02-16-cincinnati,"Wed, Feb 16, 2011",2011-02-16,26,Home,louisville,Big East,Louisville,16,0,54,63,Win,6,20,W 1,,Reg
2011-02-19-providence,Dunkin' Donuts Center,2011-02-19-providence,"Sat, Feb 19, 2011",2011-02-19,27,Away,providence,Big East,Providence,,1,81,93,Win,6,21,W 2,,Reg
2011-02-23-georgetown,Verizon Center,2011-02-23-georgetown,"Wed, Feb 23, 2011",2011-02-23,28,Away,georgetown,Big East,Georgetown,11,0,46,58,Win,6,22,W 3,,Reg
2011-02-27-cincinnati,Fifth Third Arena,2011-02-27-cincinnati,"Sun, Feb 27, 2011",2011-02-27,29,Home,connecticut,Big East,Connecticut,14,0,67,59,Loss,7,22,L 1,,Reg
2011-03-02-marquette,Bradley Center,2011-03-02-marquette,"Wed, Mar 2, 2011",2011-03-02,30,Away,marquette,Big East,Marquette,,0,60,67,Win,7,23,W 1,,Reg
2011-03-05-cincinnati,Fifth Third Arena,2011-03-05-cincinnati,"Sat, Mar 5, 2011",2011-03-05,31,Home,georgetown,Big East,Georgetown,17,0,47,69,Win,7,24,W 2,,Reg
2011-03-09-cincinnati,,2011-03-09-cincinnati,"Wed, Mar 9, 2011",2011-03-09,32,Neutral,south-florida,Big East,South Florida,,0,61,87,Win,7,25,W 3,,Conf-Tourney
2011-03-10-notre-dame,,2011-03-10-notre-dame,"Thu, Mar 10, 2011",2011-03-10,33,Neutral,notre-dame,Big East,Notre Dame,4,0,89,51,Loss,8,25,L 1,,Conf-Tourney
2011-03-17-cincinnati,Verizon Center,2011-03-17-cincinnati,"Thu, Mar 17, 2011",2011-03-17,34,Neutral,missouri,Big 12,Missouri,,0,63,78,Win,8,26,W 1,,NCAA
2011-03-19-cincinnati,Verizon Center,2011-03-19-cincinnati,"Sat, Mar 19, 2011",2011-03-19,35,Neutral,connecticut,Big East,Connecticut,9,0,69,58,Loss,9,26,L 1,,NCAA
2010-11-12-richmond,Robins Center,2010-11-12-richmond,"Fri, Nov 12, 2010",2010-11-12,1,Away,richmond,A-10,Richmond,,0,79,37,Loss,1,0,L 1,,Reg
2010-11-16-charleston-southern,CSU Fieldhouse,2010-11-16-charleston-southern,"Tue, Nov 16, 2010",2010-11-16,2,Away,charleston-southern,Big South,Charleston Southern,,0,68,61,Loss,2,0,L 2,,Reg
2010-11-20-citadel,McAlister Field House,2010-11-20-citadel,"Sat, Nov 20, 2010",2010-11-20,3,Home,james-madison,CAA,James Madison,,0,74,67,Loss,3,0,L 3,,Reg
2010-11-23-citadel,McAlister Field House,2010-11-23-citadel,"Tue, Nov 23, 2010",2010-11-23,4,Home,high-point,Big South,High Point,,0,63,71,Win,3,1,W 1,,Reg
2010-11-27-coastal-carolina,Kimbel Arena,2010-11-27-coastal-carolina,"Sat, Nov 27, 2010",2010-11-27,5,Away,coastal-carolina,Big South,Coastal Carolina,,0,72,64,Loss,4,1,L 1,,Reg
2010-12-02-citadel,McAlister Field House,2010-12-02-citadel,"Thu, Dec 2, 2010",2010-12-02,6,Home,georgia-southern,Southern,Georgia Southern,,0,52,65,Win,4,2,W 1,,Reg
2010-12-04-citadel,McAlister Field House,2010-12-04-citadel,"Sat, Dec 4, 2010",2010-12-04,7,Home,davidson,Southern,Davidson,,0,68,53,Loss,5,2,L 1,,Reg
2010-12-06-citadel,McAlister Field House,2010-12-06-citadel,"Mon, Dec 6, 2010",2010-12-06,8,Home,St. Mary's (MD),Non-DI School,St. Mary's (MD),,0,64,72,Win,5,3,W 1,,Reg
2010-12-17-colorado,Coors Events/Conference Center,2010-12-17-colorado,"Fri, Dec 17, 2010",2010-12-17,9,Away,colorado,Big 12,Colorado,,0,89,61,Loss,6,3,L 1,,Reg
2010-12-19-new-mexico,The Pit/Bob King Court,2010-12-19-new-mexico,"Sun, Dec 19, 2010",2010-12-19,10,Away,new-mexico,MWC,New Mexico,,0,84,58,Loss,7,3,L 2,,Reg
2010-12-22-south-carolina-state,South Point Arena,2010-12-22-south-carolina-state,"Wed, Dec 22, 2010",2010-12-22,11,Neutral,south-carolina-state,MEAC,South Carolina State,,0,57,67,Win,7,4,W 1,,Reg
2010-12-23-southern-illinois-edwardsville,South Point Arena,2010-12-23-southern-illinois-edwardsville,"Thu, Dec 23, 2010",2010-12-23,12,Neutral,southern-illinois-edwardsville,Ind,Southern Illinois-Edwardsville,,0,59,55,Loss,8,4,L 1,,Reg
2010-12-31-citadel,McAlister Field House,2010-12-31-citadel,"Fri, Dec 31, 2010",2010-12-31,13,Home,Chowan,Non-DI School,Chowan,,0,53,67,Win,8,5,W 1,,Reg
2011-01-02-clemson,Littlejohn Coliseum,2011-01-02-clemson,"Sun, Jan 2, 2011",2011-01-02,14,Away,clemson,ACC,Clemson,,0,69,54,Loss,9,5,L 1,,Reg
2011-01-06-wofford,Benjamin Johnson Arena,2011-01-06-wofford,"Thu, Jan 6, 2011",2011-01-06,15,Away,wofford,Southern,Wofford,,0,78,60,Loss,10,5,L 2,,Reg
2011-01-08-furman,Timmons Arena,2011-01-08-furman,"Sat, Jan 8, 2011",2011-01-08,16,Away,furman,Southern,Furman,,0,88,67,Loss,11,5,L 3,,Reg
2011-01-13-citadel,McAlister Field House,2011-01-13-citadel,"Thu, Jan 13, 2011",2011-01-13,17,Home,chattanooga,Southern,Chattanooga,,0,69,68,Loss,12,5,L 4,,Reg
2011-01-15-college-of-charleston,Carolina First Arena,2011-01-15-college-of-charleston,"Sat, Jan 15, 2011",2011-01-15,18,Away,college-of-charleston,Southern,College of Charleston,,0,87,66,Loss,13,5,L 5,,Reg
2011-01-17-samford,Pete Hanna Center,2011-01-17-samford,"Mon, Jan 17, 2011",2011-01-17,19,Away,samford,Southern,Samford,,0,50,61,Win,13,6,W 1,,Reg
2011-01-20-citadel,McAlister Field House,2011-01-20-citadel,"Thu, Jan 20, 2011",2011-01-20,20,Home,appalachian-state,Southern,Appalachian State,,0,63,81,Win,13,7,W 2,,Reg
2011-01-22-citadel,McAlister Field House,2011-01-22-citadel,"Sat, Jan 22, 2011",2011-01-22,21,Home,western-carolina,Southern,Western Carolina,,0,46,68,Win,13,8,W 3,,Reg
2011-01-26-davidson,Belk Arena,2011-01-26-davidson,"Wed, Jan 26, 2011",2011-01-26,22,Away,davidson,Southern,Davidson,,0,75,85,Win,13,9,W 4,,Reg
2011-02-03-citadel,McAlister Field House,2011-02-03-citadel,"Thu, Feb 3, 2011",2011-02-03,23,Home,furman,Southern,Furman,,0,59,55,Loss,14,9,L 1,,Reg
2011-02-05-citadel,McAlister Field House,2011-02-05-citadel,"Sat, Feb 5, 2011",2011-02-05,24,Home,wofford,Southern,Wofford,,0,74,60,Loss,15,9,L 2,,Reg
2011-02-07-north-carolina-greensboro,Fleming Gymnasium,2011-02-07-north-carolina-greensboro,"Mon, Feb 7, 2011",2011-02-07,25,Away,north-carolina-greensboro,Southern,UNC Greensboro,,0,86,74,Loss,16,9,L 3,,Reg
2011-02-12-citadel,McAlister Field House,2011-02-12-citadel,"Sat, Feb 12, 2011",2011-02-12,26,Home,elon,Southern,Elon,,0,79,72,Loss,17,9,L 4,,Reg
2011-02-14-citadel,McAlister Field House,2011-02-14-citadel,"Mon, Feb 14, 2011",2011-02-14,27,Home,savannah-state,Ind,Savannah State,,1,65,61,Loss,18,9,L 5,,Reg
2011-02-17-citadel,McAlister Field House,2011-02-17-citadel,"Thu, Feb 17, 2011",2011-02-17,28,Home,college-of-charleston,Southern,College of Charleston,,0,85,63,Loss,19,9,L 6,,Reg
2011-02-19-georgia-southern,Hanner Fieldhouse,2011-02-19-georgia-southern,"Sat, Feb 19, 2011",2011-02-19,29,Away,georgia-southern,Southern,Georgia Southern,,0,65,53,Loss,20,9,L 7,,Reg
2011-02-24-western-carolina,Ramsey Center,2011-02-24-western-carolina,"Thu, Feb 24, 2011",2011-02-24,30,Away,western-carolina,Southern,Western Carolina,,0,62,70,Win,20,10,W 1,,Reg
2011-02-26-appalachian-state,Holmes Convocation Center,2011-02-26-appalachian-state,"Sat, Feb 26, 2011",2011-02-26,31,Away,appalachian-state,Southern,Appalachian State,,0,70,59,Loss,21,10,L 1,,Reg
2011-03-04-elon,The McKenzie Arena,2011-03-04-elon,"Fri, Mar 4, 2011",2011-03-04,32,Neutral,elon,Southern,Elon,,0,85,74,Loss,22,10,L 2,,Conf-Tourney
2010-11-12-clemson,Littlejohn Coliseum,2010-11-12-clemson,"Fri, Nov 12, 2010",2010-11-12,1,Home,western-carolina,Southern,Western Carolina,,0,64,87,Win,0,1,W 1,,Reg
